GUID,Description,Guild,Owner,Visibility,UploadedAsEpoch,UploadedAsDateTime,DurationAsEpoch,DurationAsTime
GMBqRAZ4x8JVz9Qy,Mythic+ Season 3,Personal Logs,Wordpudding,Public,1753523981,"July 26, 2025 11:59 AM",000006434250,2 hours
1adGZHMbX9CnpY2g,ptrptrptrptrptrptrptrptrptrptrptr,Personal Logs,corrisx3,Public,1753523727,"July 26, 2025 11:55 AM",000000703383,12 minutes
VFL9br2xtHnQZqB6,熊 天街15,Personal Logs,Windfire,Public,1753520705,"July 26, 2025 11:05 AM",000002970563,an hour
kfvVBPbD18rtCyM9,Mythic+ Season 3,Personal Logs,Jacqueas73,Public,1753520390,"July 26, 2025 10:59 AM",000020823278,6 hours
TLX6VcxkFdPh8Gg4,"14 Gambino, this run was sick until everyone forgot they had eyes",Personal Logs,Thorrack,Public,1753518841,"July 26, 2025 10:34 AM",000011594909,3 hours
wjAzYx3aVtn4LgWy,Mythic+ Season 3,Personal Logs,rowflo,Public,1753518259,"July 26, 2025 10:24 AM",000005245170,an hour
yzDWZrYN219PGf6T,Mythic+ Season 3,Personal Logs,Borrunir,Public,1753515981,"July 26, 2025 9:46 AM",000013503062,4 hours
tz37NFXR4qGg6hDM,Mythic+ Season 3,Personal Logs,Voidmend,Public,1753514424,"July 26, 2025 9:20 AM",000018276016,5 hours
rVGdDk3LBnpxFPcg,Mythic+ Season 3,Personal Logs,Seleucía,Public,1753512722,"July 26, 2025 8:52 AM",000014205879,4 hours
W3a62fjk1pzrmHFD,Mythic+ Season 3,Personal Logs,juticed,Public,1753507063,"July 26, 2025 7:17 AM",000011655743,3 hours
73RBVxghbTLkmHGN,Mythic+ Season 3,Personal Logs,YoDaTV,Public,1753506246,"July 26, 2025 7:04 AM",000017942986,5 hours
xNCMqLY196HramV7,Hunters pet fucked off on Zogron,Personal Logs,Thorrack,Public,1753501637,"July 26, 2025 5:47 AM",000009007094,3 hours
82jV1ZgcfNTmbPMn,Mythic+ Season 3,Personal Logs,Light_chain,Public,1753498703,"July 26, 2025 4:58 AM",000009839170,3 hours
1WcaPQTxFLtRMpYJ,Mythic+ Season 3,Send it,PoohXanny,Public,1753490865,"July 26, 2025 2:47 AM",000002247967,37 minutes
KRA2zXdxchntWrG3,aug key?,Personal Logs,Zorjeff,Public,1753472439,"July 25, 2025 9:40 PM",000014944050,4 hours
1CQBNW7fFMpz4GyA,Mythic+ Season 3,Send it,PoohXanny,Public,1753469772,"July 25, 2025 8:56 PM",000002427725,40 minutes
4RydWxbNM73PkfYr,DKT 15天街,Personal Logs,Windfire,Public,1753469044,"July 25, 2025 8:44 PM",000004518454,an hour
ndrLYFzbJ1AqavQ2,Mythic+ Season 3,Send it,PoohXanny,Public,1753468330,"July 25, 2025 8:32 PM",000063711416,18 hours
bTWY3gKnjGf8k6Fh,log friday,Personal Logs,Zorjeff,Public,1753468234,"July 25, 2025 8:30 PM",000013931710,4 hours
ZzqrLpDJ4wXA6FG8,DKT 15赎罪15天街,Personal Logs,Windfire,Public,1753462972,"July 25, 2025 7:02 PM",000010257617,3 hours
6J8qya9Khbj3tFdv,15 赎罪,Personal Logs,美团搜担担面,Public,1753458438,"July 25, 2025 5:47 PM",000005704151,2 hours
CmPn2ZvH3AWLzGMj,Mythic+ Season 3,Personal Logs,Voidmend,Public,1753424284,"July 25, 2025 8:18 AM",000006460181,2 hours
dHvMDWjnJp4TYgAX,partial logs,Personal Logs,Thorrack,Public,1753415057,"July 25, 2025 5:44 AM",000002631836,44 minutes
4xVCb2TY1pvtrf6K,Mythic+ Season 3,Personal Logs,MadK0rts,Public,1753395490,"July 25, 2025 12:18 AM",000017097648,5 hours
v1Dz3FGfYNW2mQRA,Mythic+ Season 3,Personal Logs,MadK0rts,Public,1753392263,"July 24, 2025 11:24 PM",000013968601,4 hours
3d4ztVH7aTXMxm1b,.,Personal Logs,Suhh7,Public,1753391077,"July 24, 2025 11:04 PM",000002351764,39 minutes
DG8N9YtXW1xAhqZp,.,Personal Logs,Suhh7,Public,1753389743,"July 24, 2025 10:42 PM",000002351764,39 minutes
xzNLM9hrv3nXTbfG,Mythic+ Season 3,Personal Logs,MadK0rts,Public,1753385805,"July 24, 2025 9:36 PM",000007484542,2 hours
hqaH9wmWxF4fzL7r,Mythic+ Season 3,Personal Logs,Allakatter,Public,1753383413,"July 24, 2025 8:56 PM",000033054331,9 hours
9rMQ1fDBdHFTN2Ap,Mythic+ Season 3,Personal Logs,MadK0rts,Public,1753382553,"July 24, 2025 8:42 PM",000004298412,an hour
TFdwfyQzrnAtq3N8,Mythic+ Season 3,Personal Logs,MadK0rts,Public,1753379851,"July 24, 2025 7:57 PM",000001481953,25 minutes
hfdYFqjxC6ygDK7k,Mythic+ Season 3,Personal Logs,Jacqueas73,Public,1753367610,"July 24, 2025 4:33 PM",000012018283,3 hours
rft7akz6h2CZLgVy,Mythic+ Season 3,Personal Logs,Borrunir,Public,1753338694,"July 24, 2025 8:31 AM",000008261576,2 hours
V27yFqRXHNPGQMBW,Mythic+ Season 3,Personal Logs,YoDaTV,Public,1753329691,"July 24, 2025 6:01 AM",000013357078,4 hours
wKcVRYb8a9Jg6L23,Mythic+ Season 3,Personal Logs,normanp77,Public,1753327142,"July 24, 2025 5:19 AM",000006313951,2 hours
WQThGnJgHv9wfVta,.,Personal Logs,Suhh7,Public,1753323279,"July 24, 2025 4:14 AM",000001093386,18 minutes
CGRYLdhwWF4m9Hxy,PTR Footage Capture,Personal Logs,Drex_,Public,1753301808,"July 23, 2025 10:16 PM",000006096178,2 hours
Qzfh9KnpWYCwPxHd,mythic dungeons prog,Personal Logs,dr.wu,Public,1753291484,"July 23, 2025 7:24 PM",000042476057,12 hours
GbrkCP1KVA8FRZzQ,Mythic+ Season 3,Personal Logs,MadK0rts,Public,1753285704,"July 23, 2025 5:48 PM",000014778856,4 hours
hGWjKL4kRQbfDnqV,Mythic+ Season 3,Personal Logs,MadK0rts,Public,1753275113,"July 23, 2025 2:51 PM",000007659627,2 hours
bcv9Ptd874XT2Y3g,Mythic+ Season 3,Personal Logs,MadK0rts,Public,1753269998,"July 23, 2025 1:26 PM",000002838722,an hour
ZHmCnNRW4JFcvBrT,Mythic+ Season 3,Personal Logs,MadK0rts,Public,1753269574,"July 23, 2025 1:19 PM",000002455881,41 minutes
Hqg3Dz9rdC2MTKfc,icky run 15 Eco,Personal Logs,Thorrack,Public,1753242484,"July 23, 2025 5:48 AM",000019362552,5 hours
h9RXBpda3Z7LV1cx,14 HoA dotc,Personal Logs,Thorrack,Public,1753234706,"July 23, 2025 3:38 AM",000012023635,3 hours
hPv3pRJHqgV2dB8W,Mythic+ Season 3,Personal Logs,MadK0rts,Public,1753232113,"July 23, 2025 2:55 AM",000006852238,2 hours
2x1K3cQnrCjZGMkD,12 streets dotc,Personal Logs,Thorrack,Public,1753225141,"July 23, 2025 12:59 AM",000002485442,41 minutes
2QKAwvZPWRDN341J,Mythic+ Season 3,Personal Logs,stormscion,Public,1753049482,"July 21, 2025 12:11 AM",000013683321,4 hours
2f3hkFmnaAjTDGKR,Mythic+ Season 3,Personal Logs,EX-WIND,Public,1752960227,"July 19, 2025 11:23 PM",000026063884,7 hours
PFcTMWz1pHKjZ8qf,key?,Personal Logs,Zorjeff,Public,1752850862,"July 18, 2025 5:01 PM",000004092047,an hour
NjK2APJGdp9wDQYB,Mythic+ Season 3,Personal Logs,randelrc,Public,1752777255,"July 17, 2025 8:34 PM",000010736219,3 hours
xN9ZApGBK83VmzQr,Mythic+ Season 3,Personal Logs,Jacqueas73,Public,1752772338,"July 17, 2025 7:12 PM",000019640652,5 hours
ahBzbLqr8XMHZWVg,Mythic+ Season 3,Personal Logs,ricardowarrior,Public,1752760812,"July 17, 2025 4:00 PM",000005496820,2 hours
fxQjcpZLd61zwBM3,250717 STRT +14 MM,Personal Logs,Umbrellas,Public,1752743096,"July 17, 2025 11:04 AM",000001630334,27 minutes
MpwXayA2xHVq4bZ7,fq,Personal Logs,jbw8229,Public,1752741034,"July 17, 2025 10:30 AM",000012911825,4 hours
2BJYxbRdWaPCLKVA,Mythic+ Season 3,Personal Logs,Seleucía,Public,1752733870,"July 17, 2025 8:31 AM",000008746192,2 hours
2jdW1RYNVbaL9qQT,Mythic+ Season 3,Personal Logs,Zolur,Public,1752731010,"July 17, 2025 7:43 AM",000010735605,3 hours
vdZmt6GDVWxg1KNb,Mythic+ Season 3,Personal Logs,ricardowarrior,Public,1752725346,"July 17, 2025 6:09 AM",000007681183,2 hours
TAhMZb6gDRJ8QHvc,Mythic+ Season 3,Personal Logs,haywiire,Public,1752721059,"July 17, 2025 4:57 AM",000013569247,4 hours
HMWAyqLJ4x7XYBCG,Mythic+ Season 3,Personal Logs,ricardowarrior,Public,1752718517,"July 17, 2025 4:15 AM",000002492315,42 minutes
CrYPnMLZK7x1Bd8a,Mythic+ Season 3,Send it,PoohXanny,Public,1752714758,"July 17, 2025 3:12 AM",000016697086,5 hours
RyhrW9YaQC8kGNB7,Mythic+ Season 3,Personal Logs,MioShimo,Public,1752709917,"July 17, 2025 1:51 AM",000011477811,3 hours
BARQ8ptmxyHXWMdV,S PTR,Personal Logs,deaca,Public,1752698272,"July 16, 2025 10:37 PM",000007904335,2 hours
jQ6X2RkKv7VHFJPB,Mythic+ Season 3,Personal Logs,Jacqueas73,Public,1752688364,"July 16, 2025 7:52 PM",000020749320,6 hours
9mpFMtJv1rAhc3fg,Mythic+ Season 3,Personal Logs,Rjzd,Public,1752687390,"July 16, 2025 7:36 PM",000001848534,31 minutes
yLgTKcCrvbwMtFZW,Mythic+ Season 3,Personal Logs,Aykes,Public,1752685165,"July 16, 2025 6:59 PM",000006337797,2 hours
hzHt8qrC3yMpkjWc,250716 STRT +15 BM,Personal Logs,Umbrellas,Public,1752662488,"July 16, 2025 12:41 PM",000001916577,32 minutes
4V691MZ2jgnTtYKh,Mythic+ Season 3,Personal Logs,YoDaTV,Public,1752634669,"July 16, 2025 4:57 AM",000016799520,5 hours
GcHXh2KNa3rBzJmq,attk,Personal Logs,Kessdh,Public,1752622786,"July 16, 2025 1:39 AM",000006434045,2 hours
zYbtGHdFyjKZ9DMx,Mythic+ Season 3,Personal Logs,Rasl,Public,1752621916,"July 16, 2025 1:25 AM",000009036148,3 hours
9AZbaFYGf4hd8x1C,tuesday ptr,Personal Logs,Zorjeff,Public,1752619484,"July 16, 2025 12:44 AM",000032421019,9 hours
xQAJcDYVRMnLr31C,m+,Personal Logs,TomElvis,Public,1752607393,"July 15, 2025 9:23 PM",000006459492,2 hours
L3fDPVQpBxdvR6Nc,Mythic+ Season 3,Personal Logs,EX-WIND,Public,1752602653,"July 15, 2025 8:04 PM",000026063884,7 hours
axLX3yHZgKPbjTq6,DKT 14天街14赎罪,Personal Logs,Windfire,Public,1752599649,"July 15, 2025 7:14 PM",000006722528,2 hours
LjW1YR9rB6k3TbdK,Test1,Personal Logs,skippi_wl,Public,1752592305,"July 15, 2025 5:11 PM",000002284728,38 minutes
fNbKv4LARnxzrjcM,Mythic+ Season 3,Personal Logs,slothlog,Public,1752591890,"July 15, 2025 5:04 PM",000005305437,an hour
qH6jJbGYnmM9z1Zh,DKT 15赎罪15天街,Personal Logs,Windfire,Public,1752583036,"July 15, 2025 2:37 PM",000009507704,3 hours
DJwzb7ZPVC8vMHNf,Mythic+ Season 3,Personal Logs,MadK0rts,Public,1752574559,"July 15, 2025 12:15 PM",000007752249,2 hours
t2zaj6dbFvn4NpMT,Mythic+ Season 3,Personal Logs,jkrawitz88,Public,1752548747,"July 15, 2025 5:05 AM",000007180547,2 hours
AfnqjDWmGchzVkZx,Mythic+ Season 3,Personal Logs,Rayocell,Public,1752547545,"July 15, 2025 4:45 AM",000007980104,2 hours
X89njV6ykBc7mhxZ,ptr log,Personal Logs,Zorjeff,Public,1752543458,"July 15, 2025 3:37 AM",000034933365,10 hours
ntCXrhKPaMp1z92g,Mythic+ Season 3,Personal Logs,ricardowarrior,Public,1752539820,"July 15, 2025 2:37 AM",000002378184,40 minutes
vhVtC8PT3m4BMXLk,Mythic+ Season 3,Personal Logs,Gio_KW,Public,1752520458,"July 14, 2025 9:14 PM",000005348974,an hour
4Q1bxc6kV3qwp9Ta,Mythic+ Season 3,Personal Logs,Gio_KW,Public,1752520421,"July 14, 2025 9:13 PM",000026211303,7 hours
mRyxKh7kVrQnpN4Z,.,Personal Logs,Suhh7,Public,1752518661,"July 14, 2025 8:44 PM",000006358336,2 hours
bcZXJdv1K7H4jRTD,Mythic+ Season 3,Personal Logs,morjiq,Public,1752515121,"July 14, 2025 7:45 PM",000001694168,28 minutes
QW9zq7kXAyahVdFv,ptr m+,Personal Logs,TomElvis,Public,1752512381,"July 14, 2025 6:59 PM",000013568389,4 hours
mh3JB91d4LgjCT2n,Mythic+ Season 3,Personal Logs,MadK0rts,Public,1752508772,"July 14, 2025 5:59 PM",000012211215,3 hours
vVTbDr4q72KnHAhW,Mythic+ Season 3,晓月终途,Rurutia,Public,1752508482,"July 14, 2025 5:54 PM",000007820205,2 hours
A2wdNLxYBbzWHKp7,Mythic+ Season 3,Personal Logs,ricardowarrior,Public,1752506828,"July 14, 2025 5:27 PM",000017456979,5 hours
LgvzrqbfxnA617hk,Mythic+ Season 3,Personal Logs,MioShimo,Public,1752505407,"July 14, 2025 5:03 PM",000003507490,an hour
r2TcxkaRwW139P7p,Mythic+ Season 3,Personal Logs,Molemidezhu,Public,1752505380,"July 14, 2025 5:03 PM",000007077596,2 hours
W96aGQCYDgvVfbkF,Mythic+ Season 3,Personal Logs,Gio_KW,Public,1752500162,"July 14, 2025 3:36 PM",000005348974,an hour
2Rh8npNT1kZXyHzb,250714 STRT +15 BM,Personal Logs,Umbrellas,Public,1752499669,"July 14, 2025 3:27 PM",000003138732,an hour
h3X89zANpdRP1BbH,Mythic+ Season 3,Personal Logs,vispo,Public,1752472240,"July 14, 2025 7:50 AM",000003816522,an hour
JqKPD6a1ZbfMQjz7,Mythic+ Season 3,Personal Logs,juticed,Public,1752468589,"July 14, 2025 6:49 AM",000016551575,5 hours
KL1ZyYQTampxB4Hr,Mythic+ Season 3,Personal Logs,juticed,Public,1752468156,"July 14, 2025 6:42 AM",000019573324,5 hours
vBbfPat1y7HJ3Gmk,Mythic+ Season 3,Personal Logs,juticed,Public,1752467948,"July 14, 2025 6:39 AM",000001939087,32 minutes
jdAZyzXCfgwpmktJ,Mythic+ Season 3,Personal Logs,Zolur,Public,1752464046,"July 14, 2025 5:34 AM",000018216425,5 hours
vjGCDMQZWPzpt7rF,Mythic+ Season 3,Personal Logs,jkrawitz88,Public,1752453041,"July 14, 2025 2:30 AM",000005287984,an hour
4A6Q7WGpRnTCtMhD,Mythic+ Season 3,Personal Logs,quickwinterg,Public,1752451854,"July 14, 2025 2:10 AM",000027247134,8 hours
JHMkpyb8LPKBTVcw,PTR M+12s,Personal Logs,Tassdrummer,Public,1752447917,"July 14, 2025 1:05 AM",000007030971,2 hours
M8qyY4d62j7Z9Da3,Mythic+ Season 3,Personal Logs,MioShimo,Public,1752435644,"July 13, 2025 9:40 PM",000008661529,2 hours
DbnPHdWyZCvj1RLB,Mythic+ Season 3,Personal Logs,MioShimo,Public,1752435601,"July 13, 2025 9:40 PM",000008661529,2 hours
YXBnxKmV3gypbzaZ,PTR,Personal Logs,Icolann,Public,1752435276,"July 13, 2025 9:34 PM",000008089362,2 hours
XWaDQkZtjc7rgv12,Mythic+ Season 3,Personal Logs,quickwinterg,Public,1752430155,"July 13, 2025 8:09 PM",000003294835,an hour
ZM9d6DVtHxRcQ7AC,Mythic+ Season 3,Personal Logs,Dillywow,Public,1752430043,"July 13, 2025 8:07 PM",000034266427,10 hours
acxHnPXZCD7rK4VQ,frost dk1,Personal Logs,derokker,Public,1752427510,"July 13, 2025 7:25 PM",000001494639,25 minutes
2MCwKtc3VDAT8RbP,Mythic+ Season 3,Personal Logs,shiv613c,Public,1752412961,"July 13, 2025 3:22 PM",000001239461,21 minutes
TcPpJ2NFZt3Ava4j,Mythic+ Season 3,Personal Logs,gbload,Public,1752403433,"July 13, 2025 12:43 PM",000010494094,3 hours
yp4r1QwFntNPWTjJ,Mythic+ Season 3,Personal Logs,Borrunir,Public,1752386750,"July 13, 2025 8:05 AM",000003839124,an hour
81Pqgd67GkK9m4LH,Mythic+ Season 3,Personal Logs,quickwinterg,Public,1752378768,"July 13, 2025 5:52 AM",000016781420,5 hours
qJ7vaz9ZtVfmAcDk,Mythic+ Season 3,Personal Logs,Reileigh,Public,1752364211,"July 13, 2025 1:50 AM",000010675296,3 hours
fA12N97kzQYqGHBx,ptr log saturday,Personal Logs,Zorjeff,Public,1752362874,"July 13, 2025 1:27 AM",000031897888,9 hours
BYJrAf1KGmy7FDnP,Mythic+ Season 3,Personal Logs,wraghelm,Public,1752355230,"July 12, 2025 11:20 PM",000010033126,3 hours
vcHAJ9q6wmDgfG7k,DKT 15天街,Personal Logs,Windfire,Public,1752352036,"July 12, 2025 10:27 PM",000004989459,an hour
HqXYPcnd14GkzRJ6,Mythic+ Season 3,Personal Logs,wraghelm,Public,1752348403,"July 12, 2025 9:26 PM",000003122919,an hour
kgHcxJPCw2vRN9QK,DKT 15天街15宏图,Personal Logs,Windfire,Public,1752346588,"July 12, 2025 8:56 PM",000008936670,2 hours
HNJ7FxZy1YdTCwbv,ptr m+,Personal Logs,TomElvis,Public,1752346359,"July 12, 2025 8:52 PM",000019936858,6 hours
cQa9qLWfdrFgz7ND,Mythic+ Season 3,Personal Logs,jhord,Public,1752340265,"July 12, 2025 7:11 PM",000002495694,42 minutes
jKXp2J3xn7dNCTWk,Mythic+ Season 3,Personal Logs,EX-WIND,Public,1752338405,"July 12, 2025 6:40 PM",000010717450,3 hours
vxKYPhgta3qkb4HR,Mythic+ Season 3,Personal Logs,jhord,Public,1752338334,"July 12, 2025 6:38 PM",000000577816,10 minutes
kacVmd6KCnz1p8fL,Mythic+ Season 3,Personal Logs,tyujrtuy,Public,1752334080,"July 12, 2025 5:28 PM",000020230098,6 hours
PXr8jNfQdJ7Z6Gkh,250712 Tazavesh +12 MM,Personal Logs,Umbrellas,Public,1752317384,"July 12, 2025 12:49 PM",000006160452,2 hours
ypb8Rtmx1jLfvBwV,Mythic+ Season 3,Personal Logs,Seleucía,Public,1752299575,"July 12, 2025 7:52 AM",000009496354,3 hours
W2dCgpG4DTkv3ZN9,fq,Personal Logs,jbw8229,Public,1752298356,"July 12, 2025 7:32 AM",000019519630,5 hours
QhpMRK3zZkPHXaqg,"mythic ptr test 4,5,6,7",Personal Logs,Zorjeff,Public,1752281834,"July 12, 2025 2:57 AM",000050201983,14 hours
X8GzbQMnBrcCY3KZ,Halls of Atonement,Personal Logs,Shawnzx,Public,1752279337,"July 12, 2025 2:15 AM",000004211913,an hour
AzkmHR17QGbCBTP6,Halls of Atonement,Personal Logs,Shawnzx,Public,1752279194,"July 12, 2025 2:13 AM",000000736589,12 minutes
h9Qb6yw2mXYJpn8B,Mythic+ Season 3,Personal Logs,Stormkrait,Public,1752273290,"July 12, 2025 12:34 AM",000023884084,7 hours
4bjvZzFMTJnwhamf,Mythic+ Season 3,btw,itstiddles,Public,1752259280,"July 11, 2025 8:41 PM",000002599835,43 minutes
kbQLKjR3Wrz6Jx17,Mythic+ Season 3,Personal Logs,quickwinterg,Public,1752257296,"July 11, 2025 8:08 PM",000010077186,3 hours
C7cQMRamWjyrAfB1,DKT 15宏图14赎罪,Personal Logs,Windfire,Public,1752256777,"July 11, 2025 7:59 PM",000012401601,3 hours
QWtkDzGwXN6aMBjc,3434,Personal Logs,SunU,Public,1752252279,"July 11, 2025 6:44 PM",000006081974,2 hours
yB9qxXAVkQn7M6vK,Mythic+ Season 3,Personal Logs,Keyroii,Public,1752251309,"July 11, 2025 6:28 PM",000005133540,an hour
69JNXQ4wCdm7Fkyh,3434,Personal Logs,SunU,Public,1752250330,"July 11, 2025 6:12 PM",000003639573,an hour
qycYfCW32FkAdTrQ,Mythic+ Season 3,Personal Logs,EX-WIND,Public,1752249631,"July 11, 2025 6:00 PM",000033496160,9 hours
rx9z7VWvfKAYqDwj,Mythic+ Season 3,Personal Logs,juticed,Public,1752249096,"July 11, 2025 5:51 PM",000017038875,5 hours
2BCxkhczGMJZKtaP,Mythic+ Season 3,Personal Logs,quickwinterg,Public,1752247216,"July 11, 2025 5:20 PM",000003624664,an hour
Cv9jLtVT8Mpcax7g,Mythic+ Season 3,Personal Logs,flamesc,Public,1752231342,"July 11, 2025 12:55 PM",000005404725,2 hours
gHDVBkzvGmRATdbJ,Mythic+ Season 3,Personal Logs,所遇皆良缘,Public,1752230506,"July 11, 2025 12:41 PM",000006847678,2 hours
CP8RbQG1LTnjwWVp,Mythic+ Season 3,Personal Logs,所遇皆良缘,Public,1752230388,"July 11, 2025 12:39 PM",000002272055,38 minutes
QgpmCXHZYyAT2Mnt,250711 STRT +14 MM,Personal Logs,Umbrellas,Public,1752230187,"July 11, 2025 12:36 PM",000002059348,34 minutes
3cCxn7jfHXtbFZL6,M+,Personal Logs,Driney,Public,1752221871,"July 11, 2025 10:17 AM",000010602922,3 hours
mTcpDHb9AGYRCxV1,Mythic+ Season 3,Personal Logs,Borrunir,Public,1752221001,"July 11, 2025 10:03 AM",000007918380,2 hours
CjwzthFVBHqn7xGr,Mythic+ Season 3,Personal Logs,YoDaTV,Public,1752215962,"July 11, 2025 8:39 AM",000020254658,6 hours
AhR7y9aPgZGpxDFz,Mythic+ Season 3,Chaotic Aftermath,mrbadman,Public,1752197218,"July 11, 2025 3:26 AM",000010624168,3 hours
6mJHaMjpg7h8ADvC,divers PTR,Personal Logs,Lugway,Public,1752194924,"July 11, 2025 2:48 AM",000019559040,5 hours
nLJj4ph2Nz9VrMfR,"mythic raid test 1,2,3",Personal Logs,Zorjeff,Public,1752192582,"July 11, 2025 2:09 AM",000030578430,8 hours
gnf9GM7VtZDKpNdz,DKT 12赎罪12天街,Personal Logs,Windfire,Public,1752191815,"July 11, 2025 1:56 AM",000007716670,2 hours
QJZKkPWLBYAzpRFC,Mythic+ Season 3,Personal Logs,ViviLouF,Public,1752188776,"July 11, 2025 1:06 AM",000022759134,6 hours
JzbHDjG4Mwth987g,Mythic+ Season 3,Personal Logs,Larvaja,Public,1752182681,"July 10, 2025 11:24 PM",000018690731,5 hours
37gyKhfqxt4Q9Gj6,星界触须测试,Personal Logs,Windfire,Public,1752177419,"July 10, 2025 9:56 PM",000000332378,6 minutes
dqQKaw7W9RmVJA6z,keystone,Personal Logs,corrisx3,Public,1752173187,"July 10, 2025 8:46 PM",000003513966,an hour
JNhCmP8TV9dLr26j,Mythic+ Season 3,Personal Logs,EX-WIND,Public,1752169330,"July 10, 2025 7:42 PM",000016497677,5 hours
wPtT9f7aLFjCdyWM,Mythic+ Season 3,Personal Logs,EX-WIND,Public,1752162582,"July 10, 2025 5:49 PM",000009962359,3 hours
m7cd9bD2X3RtFy6x,Mythic+ Season 3,Personal Logs,juticed,Public,1752144760,"July 10, 2025 12:52 PM",000025955367,7 hours
VCgAWXrNGY9QBzRy,Mythic+ Season 3,Personal Logs,zimbita96,Public,1752143615,"July 10, 2025 12:33 PM",000005499536,2 hours
Nt68rXzaLDb4Cqwh,Mythic+ Season 3,Personal Logs,Seleucía,Public,1752139100,"July 10, 2025 11:18 AM",000023734148,7 hours
kdAY98gnr4Kvfpaw,Mythic+ Season 3,Personal Logs,Squeenis,Public,1752128241,"July 10, 2025 8:17 AM",000009841806,3 hours
WVjnJXMKAryPa9F6,Mythic+ Season 3,Personal Logs,Zolur,Public,1752118044,"July 10, 2025 5:27 AM",000023766909,7 hours
CyTAzv1qdakp732K,hehe,Personal Logs,Sense,Public,1752111714,"July 10, 2025 3:41 AM",000006287238,2 hours
P3JVc8GqtFrmjpQN,PTR 宏图天街,晓月终途,Rurutia,Public,1752085969,"July 9, 2025 8:32 PM",000005365911,an hour
3zTgMBb7wn1dFv8K,防战 14天街14宏图,Personal Logs,Windfire,Public,1752085002,"July 9, 2025 8:16 PM",000005563817,2 hours
z8qRghdNHWZa7L9p,fq,Personal Logs,jbw8229,Public,1752084491,"July 9, 2025 8:08 PM",000004292377,an hour
6VFk3H4dcT8JgjKp,fq,Personal Logs,jbw8229,Public,1752049579,"July 9, 2025 10:26 AM",000013953054,4 hours
Pd7FcZM2kyDxYzBb,DKT 7/9 新本,Personal Logs,Windfire,Public,1752044687,"July 9, 2025 9:04 AM",000025703927,7 hours
YPwjMBWtkHJby1A3,Mythic+ Season 3,Personal Logs,Seleucía,Public,1752036739,"July 9, 2025 6:52 AM",000012637006,4 hours
gtT8zN6j2WJfc9qn,250709 STRT +12 BM,Personal Logs,Umbrellas,Public,1752035681,"July 9, 2025 6:34 AM",000004034668,an hour
4jWcDJHt8wZaNfCK,Mythic+ Season 3,Chaotic Aftermath,mrbadman,Public,1752030299,"July 9, 2025 5:04 AM",000015133225,4 hours
7XCWfHj62B9wqbaP,tuesday ptr,Personal Logs,Zorjeff,Public,1752027406,"July 9, 2025 4:16 AM",000053258187,15 hours
VmDPpqW8NfvK3Fb2,x,Reformed,grandmother_wow,Public,1752023662,"July 9, 2025 3:14 AM",000004867974,an hour
PtX7WQRphDbNj6qw,sdaxczxc,Reformed,grandmother_wow,Public,1752020099,"July 9, 2025 2:14 AM",000003555872,an hour
