GUID,Description,Guild,Owner,Visibility,UploadedAsEpoch,UploadedAsDateTime,DurationAsEpoch,DurationAsTime
nc7QJ9bG3LHfVm6B,Mythic+ Season 3,Personal Logs,KodyNM,Public,1753809700,"July 29, 2025 7:21 PM",000004283336,an hour
JwRAXNqz2436hx8B,Mythic+ Season 3,Personal Logs,healsforcash,Public,1753808539,"July 29, 2025 7:02 PM",000011917807,3 hours
m1KZfvkL7Y84rABb,14圆顶CJQ,Personal Logs,美团搜担担面,Public,1753806237,"July 29, 2025 6:23 PM",000007147068,2 hours
pLJBKrHhj8wbMz4x,PTR,Personal Logs,Stentyg,Public,1753800286,"July 29, 2025 4:44 PM",000000603058,10 minutes
4cTCp986rAyKhfVq,fq,Personal Logs,jbw8229,Public,1753787323,"July 29, 2025 1:08 PM",000003980503,an hour
tBKA7WpkXhFRY14b,Mythic+ Season 3,Personal Logs,重剑,Public,1753778432,"July 29, 2025 10:40 AM",000004748673,an hour
HaMFhvpndt6Lc38K,Mythic+ Season 3,Personal Logs,重剑,Public,1753777685,"July 29, 2025 10:28 AM",000004177251,an hour
Kd3AHNtpyxWcrFT7,Mythic+ Season 3,Personal Logs,重剑,Public,1753776275,"July 29, 2025 10:04 AM",000002623506,44 minutes
DBRbFNnQWzd2Gh4X,Mythic+ Season 3,Personal Logs,rising2top,Public,1753774061,"July 29, 2025 9:27 AM",000009654711,3 hours
6QGFAfVkHgTpyLZD,Mythic+ Season 3,Personal Logs,Borrunir,Public,1753772292,"July 29, 2025 8:58 AM",000009867314,3 hours
BbJ8XYpNaCFPRz9t,Mythic+ Season 3,Personal Logs,Yechongyue,Public,1753768575,"July 29, 2025 7:56 AM",000014909082,4 hours
hxv4KBGWM9LRpTHz,Mythic+ Season 3,Personal Logs,브론즈사슴쟝,Public,1753766395,"July 29, 2025 7:19 AM",000012356308,3 hours
kB4Grg8vAMdjqcNn,Mythic+ Season 3,Personal Logs,Stormkrait,Public,1753765513,"July 29, 2025 7:05 AM",000001790391,30 minutes
DpfmybaG9k1hVdRZ,EW Rip testing,Personal Logs,Thorrack,Public,1753765475,"July 29, 2025 7:04 AM",000001826824,30 minutes
kpvdJXBHgTYVybWa,PTR Keys 7/28,Personal Logs,IAmPeteROAR,Public,1753762083,"July 29, 2025 6:08 AM",000011840076,3 hours
bJgKcmrZqAQTazhw,Mythic+ Season 3,Personal Logs,YoDaTV,Public,1753756714,"July 29, 2025 4:38 AM",000036116382,10 hours
8xYFfgRdcDBMCXGL,Mythic+ Season 3,Personal Logs,Dillywow,Public,1753756199,"July 29, 2025 4:29 AM",000005115702,an hour
tYpWqXBwj18QaAN2,ptr monday,Personal Logs,Zorjeff,Public,1753746739,"July 29, 2025 1:52 AM",000037120725,10 hours
jD2XvLtw1aN4bPq6,Mythic+ Season 3,Personal Logs,JayZonday,Public,1753742712,"July 29, 2025 12:45 AM",000023427588,7 hours
Yc6z1nb7rJm98kAV,bad ptr keys,Personal Logs,vaereth,Public,1753742693,"July 29, 2025 12:44 AM",000013278177,4 hours
vdBQGDzM9a4X7mbP,Mythic+ Season 3,Personal Logs,Vazox,Public,1753741117,"July 29, 2025 12:18 AM",000003783759,an hour
8cNrfGBYyM1LtVHP,Mythic+ Season 3,Personal Logs,Vazox,Public,1753741098,"July 29, 2025 12:18 AM",000005231056,an hour
WyV7nhJjMYGt41Nf,ptr 28/08/2025,Personal Logs,Trinitehh,Public,1753740968,"July 29, 2025 12:16 AM",000005915074,2 hours
xT9CJny4PBZ6FfLp,m+ ptr,Personal Logs,TomElvis,Public,1753737648,"July 28, 2025 11:20 PM",000011509507,3 hours
aKrbBz7NkPqcQ63D,Mythic+ Season 3,Personal Logs,Bonjourbonjour,Public,1753734010,"July 28, 2025 10:20 PM",000009375631,3 hours
mnAYvQq1pdK8tZak,Mythic+ Season 3,Personal Logs,Thealbatross,Public,1753733825,"July 28, 2025 10:17 PM",000013589942,4 hours
bfdQc4nHNqwRmC7A,can hunters bind md fucking mongoloids,Personal Logs,sknitton,Public,1753733289,"July 28, 2025 10:08 PM",000000859875,14 minutes
7WGn1mY2HfMt8vj9,Mythic+ Season 3,Personal Logs,MioShimo,Public,1753733146,"July 28, 2025 10:05 PM",000001378069,23 minutes
vx74wAJyQ6cp3Nrh,Mythic+ Season 3,Personal Logs,Hwoarang,Public,1753731303,"July 28, 2025 9:35 PM",000000212274,4 minutes
pKQk2g7jDwdARCZy,Mythic+ Season 3,Personal Logs,Hwoarang,Public,1753731244,"July 28, 2025 9:34 PM",000000212274,4 minutes
vGWmRZCMkaxP6bFL,Mythic+ Season 3,Personal Logs,Hwoarang,Public,1753728982,"July 28, 2025 8:56 PM",000008725800,2 hours
Kw76Bf9RZaPDNVrH,Mythic+ Season 3,Personal Logs,Jacqueas73,Public,1753726688,"July 28, 2025 8:18 PM",000045998213,13 hours
HT3Vv8pmLc6JdXq9,Mythic+ Season 3,Personal Logs,Hwoarang,Public,1753725924,"July 28, 2025 8:05 PM",000005671615,2 hours
fhq1MgCy78PF3QJ2,mage cranked oda left,Personal Logs,sknitton,Public,1753721997,"July 28, 2025 6:59 PM",000001252245,21 minutes
Fk8tRvdXcx4N1pzY,Mythic+ Season 3,Personal Logs,Thealbatross,Public,1753721034,"July 28, 2025 6:43 PM",000001733276,29 minutes
ZPftnHJmqh9va2kX,Mythic+ Season 3,Personal Logs,Hwoarang,Public,1753719960,"July 28, 2025 6:26 PM",000002524022,42 minutes
87QrAzxqnVMwKa1d,xiang he long,Personal Logs,美团搜担担面,Public,1753719927,"July 28, 2025 6:25 PM",000009052597,3 hours
2ZGDYHThj4RgA6Cq,Mythic+ Season 3,Personal Logs,Dillywow,Public,1753717134,"July 28, 2025 5:38 PM",000026778995,7 hours
7d9QymxfkJKAhCVn,DKT 15赎罪,Personal Logs,Windfire,Public,1753704950,"July 28, 2025 2:15 PM",000006262881,2 hours
x1q7Qvr8cdwHXgDk,ptr 2,Personal Logs,vaereth,Public,1753702050,"July 28, 2025 1:27 PM",000010017567,3 hours
cB4NjAkJmL2vC8wG,Mythic+ Season 3,Personal Logs,juticed,Public,1753694864,"July 28, 2025 11:27 AM",000004813043,an hour
bt1Qfzc6gKH49rGd,ptr,Personal Logs,vaereth,Public,1753689276,"July 28, 2025 9:54 AM",000006987352,2 hours
7CpcjtLba6AD1QPW,DKT 15圆顶,Personal Logs,Windfire,Public,1753686660,"July 28, 2025 9:11 AM",000002375042,40 minutes
y6VNn7TbBC8FcrxQ,Mythic+ Season 3,Personal Logs,Kevybevy,Public,1753680018,"July 28, 2025 7:20 AM",000007488396,2 hours
8FpcyG6n7grPHLJK,Mythic+ Season 3,Personal Logs,YoDaTV,Public,1753676411,"July 28, 2025 6:20 AM",000038420433,11 hours
qkNQxPTBajw9Y21F,250728 Al’dani +16 MM,Personal Logs,Umbrellas,Public,1753675897,"July 28, 2025 6:11 AM",000001632898,27 minutes
dfL8Gp4gYM3ahmkr,Mythic+ Season 3,Personal Logs,Voidmend,Public,1753674724,"July 28, 2025 5:52 AM",000007658984,2 hours
XcMQt36TN97xDy8w,frost dk,Personal Logs,Minzy8,Public,1753673721,"July 28, 2025 5:35 AM",000026179678,7 hours
3Qyq8DxrX2WjnN4Y,Mythic+ Season 3,Personal Logs,Arkanigth,Public,1753672332,"July 28, 2025 5:12 AM",000012646233,4 hours
rBhaKHqVjdNpxfLv,Mythic+ Season 3,Personal Logs,Thealbatross,Public,1753672220,"July 28, 2025 5:10 AM",000004360395,an hour
mBpYtCMH4QFNvGV9,Mythic+ Season 3,Personal Logs,Aumni,Public,1753671564,"July 28, 2025 4:59 AM",000015791440,4 hours
9Vb8kHN2ChwQ67xP,Mythic+ Season 3,Personal Logs,Fracasso,Public,1753668897,"July 28, 2025 4:14 AM",000003800062,an hour
Hm3Tb61FQhgtVA2G,Mythic+ Season 3,Personal Logs,tettles,Public,1753668500,"July 28, 2025 4:08 AM",000008669162,2 hours
B6Ltd9GMbwWPXkq7,Mythic+ Season 3,Personal Logs,Dillywow,Public,1753666399,"July 28, 2025 3:33 AM",000014783857,4 hours
2dCYLWJjGrNkxMpa,Mythic+ Season 3,Personal Logs,justlol,Public,1753665372,"July 28, 2025 3:16 AM",000001692714,28 minutes
CQnNG47w1xZXVvWR,PTR KEYS,Personal Logs,Ultraaa,Public,1753665061,"July 28, 2025 3:11 AM",000014337620,4 hours
R13LF6ydcx8CQvnr,Mythic+ Season 3,Personal Logs,Vazox,Public,1753665056,"July 28, 2025 3:10 AM",000013133060,4 hours
yYVNb2B8WdKcqPhX,26 Jul 2025_ptr first look,Personal Logs,Grimfleur,Public,1753659533,"July 28, 2025 1:38 AM",000005668116,2 hours
KgmfMQvxL1ynThjW,Mythic+ Season 3,Personal Logs,Thealbatross,Public,1753659509,"July 28, 2025 1:38 AM",000002152972,36 minutes
rHM46QRpLC9y2gBw,Mythic+ Season 3,Personal Logs,tettles,Public,1753659132,"July 28, 2025 1:32 AM",000002900728,an hour
TfDXp1ZWcajgN8wk,Mythic+ Season 3,Personal Logs,healsforcash,Public,1753652911,"July 27, 2025 11:48 PM",000001937571,32 minutes
pKcQNWTx781ZRf4C,Mythic+ Season 3,Personal Logs,ViviLouF,Public,1753647998,"July 27, 2025 10:26 PM",000026729099,7 hours
d69R1qVknp2JYba8,Mythic+ Season 3,Personal Logs,Wordpudding,Public,1753644250,"July 27, 2025 9:24 PM",000005658501,2 hours
7mCka3rJyqjhLMYW,Mythic+ Season 3,Personal Logs,KodyNM,Public,1753642537,"July 27, 2025 8:55 PM",000002913317,an hour
2q73LmpYaCnBX8Az,Mythic+ Season 3,Personal Logs,MioShimo,Public,1753641478,"July 27, 2025 8:37 PM",000019967696,6 hours
qrkDvZWTp2LQY8wj,Mythic+ Season 3,Send it,PoohXanny,Public,1753640668,"July 27, 2025 8:24 PM",000004260458,an hour
dNJ4vMWthGcj9Rqz,Mythic+ Season 3,Personal Logs,Jacqueas73,Public,1753639485,"July 27, 2025 8:04 PM",000032304758,9 hours
G6YPcVy7MxX1JFR3,Mythic+ Season 3,Send it,PoohXanny,Public,1753637814,"July 27, 2025 7:36 PM",000001202268,20 minutes
3aRZD8PVxWqCcdw9,熊 16圆顶（急速精通）,Personal Logs,Windfire,Public,1753637805,"July 27, 2025 7:36 PM",000003392113,an hour
khrjVtCA2XxZnf6Q,Mythic+ Season 3,Personal Logs,jhord,Public,1753636361,"July 27, 2025 7:12 PM",000003675713,an hour
khA6pmHrTa8GgWPv,ptr 27/07/2025,Personal Logs,Trinitehh,Public,1753635439,"July 27, 2025 6:57 PM",000007217331,2 hours
3LM7nYKPC89GpQzD,Mythic+ Season 3,Personal Logs,jhord,Public,1753635410,"July 27, 2025 6:56 PM",000002683044,an hour
1nVmC7XM4JZwPk3z,Mythic+ Season 3,Personal Logs,jhord,Public,1753634483,"July 27, 2025 6:41 PM",000001751620,29 minutes
2wHV3d4MBCmRJaAc,Mythic+ Season 3,Personal Logs,MioShimo,Public,1753633174,"July 27, 2025 6:19 PM",000011608428,3 hours
q1ZA6WVBhFXMaz43,熊 15圆顶（急速精通）,Personal Logs,Windfire,Public,1753629974,"July 27, 2025 5:26 PM",000001903093,32 minutes
yJ9mpCfrxwaQFdM1,Mythic+ Season 3,Personal Logs,healsforcash,Public,1753627423,"July 27, 2025 4:43 PM",000010432691,3 hours
nM7WVANHf4LrbGw1,27 Jul 2025_ptr pwar,Personal Logs,Grimfleur,Public,1753621234,"July 27, 2025 3:00 PM",000003957597,an hour
QJwqGHc2pRrymMVk,m+ ptr,Personal Logs,TomElvis,Public,1753620551,"July 27, 2025 2:49 PM",000010062820,3 hours
QX6YZyRpq8mHA9fG,Mythic+ Season 3,Send it,PoohXanny,Public,1753604305,"July 27, 2025 10:18 AM",000031033360,9 hours
cVBAnv4CJ7ytrdZw,Mythic+ Season 3,Personal Logs,Voidmend,Public,1753601259,"July 27, 2025 9:27 AM",000026825908,7 hours
3d1vX2qV74MFRnTB,Mythic+ Season 3,Personal Logs,Aumni,Public,1753599564,"July 27, 2025 8:59 AM",000007459154,2 hours
zPqtj4Ca2ZrF3pLM,ELE ptr,Personal Logs,NESMO,Public,1753598141,"July 27, 2025 8:35 AM",000006298843,2 hours
28RVkxBpD4yYba3G,7-23-2025 PTR 6,Personal Logs,Nice,Public,1753597347,"July 27, 2025 8:22 AM",000003136872,an hour
RT7rvFjXqwgcVNLG,Mythic+ Season 3,Personal Logs,justlol,Public,1753589281,"July 27, 2025 6:08 AM",000012699919,4 hours
wKWY9L4VpnvdFJyh,15 Eco,Personal Logs,Thorrack,Public,1753588352,"July 27, 2025 5:52 AM",000003469921,an hour
3YBPXQjynxJw2b7A,Mythic+ Season 3,Personal Logs,Aumni,Public,1753585422,"July 27, 2025 5:03 AM",000002741158,an hour
qzyG3KYf6819nWLT,Mythic+ Season 3,Personal Logs,Yechongyue,Public,1753584755,"July 27, 2025 4:52 AM",000017942543,5 hours
pcYNBDjF7Qgrwb21,ELE ptr,Personal Logs,NESMO,Public,1753584203,"July 27, 2025 4:43 AM",000005627149,2 hours
D9zmdWt42nM8VjPJ,Mythic+ Season 3,Personal Logs,dblev,Public,1753584158,"July 27, 2025 4:42 AM",000001830861,31 minutes
7CJN6GXcyrZgh9fV,ELE ptr,Personal Logs,NESMO,Public,1753584085,"July 27, 2025 4:41 AM",000001080196,18 minutes
DwpFf9kc7HvY16Ly,Mythic+ Season 3,Personal Logs,Sm0keo,Public,1753583311,"July 27, 2025 4:28 AM",000007084949,2 hours
R1xwHX2drP8KGqpC,Mythic+ Season 3,Personal Logs,Voidmend,Public,1753582873,"July 27, 2025 4:21 AM",000017650878,5 hours
6vzAPwmtpfkjn8DY,Mythic+ Season 3,Personal Logs,YoDaTV,Public,1753582378,"July 27, 2025 4:12 AM",000029414680,8 hours
tFfVC1826YmxTck7,Mythic+ Season 3,Personal Logs,fyunxx,Public,1753580335,"July 27, 2025 3:38 AM",000004798522,an hour
GFpXD23cHgxwZQqP,Mythic+ Season 3,Personal Logs,Stormkrait,Public,1753577432,"July 27, 2025 2:50 AM",000004318206,an hour
bZ43Y1gBJn79PtMG,PTR KEY saturday,Personal Logs,Zorjeff,Public,1753573349,"July 27, 2025 1:42 AM",000033135478,9 hours
4yVRtKFwB736mrGd,caca,Personal Logs,Wing2KFC,Public,1753572296,"July 27, 2025 1:24 AM",000004864438,an hour
YLTjdqHgRDBmh8Nz,Mythic+ Season 3,Personal Logs,JayZonday,Public,1753571701,"July 27, 2025 1:15 AM",000003763940,an hour
nD1pKCAhV9RgTY6k,testing aug vs dev,Personal Logs,Eldarill,Public,1753571195,"July 27, 2025 1:06 AM",000008201660,2 hours
7kzvg8JVwPQCqHnB,14 Gambit,Personal Logs,Thorrack,Public,1753567829,"July 27, 2025 12:10 AM",000009787741,3 hours
qn2kVNDZy84RxCWB,7-23-2025 PTR 5,Personal Logs,Nice,Public,1753567786,"July 27, 2025 12:09 AM",000017244084,5 hours
dpWMZLXga3yw982t,Mythic+ Season 3,Personal Logs,Dillywow,Public,1753566249,"July 26, 2025 11:44 PM",000009409690,3 hours
bhqLn8gGdY4p9kmC,Mythic+ Season 3,Personal Logs,Brucella,Public,1753566061,"July 26, 2025 11:41 PM",000011872882,3 hours
QTVqzMh8DjLxXCJr,7-23-2025 PTR 4,Personal Logs,Nice,Public,1753565478,"July 26, 2025 11:31 PM",000014958522,4 hours
WFd6ZLM8pbzYxGjV,14 Eco Ele is bananas,Personal Logs,Thorrack,Public,1753565462,"July 26, 2025 11:31 PM",000007402721,2 hours
hK2FkPG7qBRyJgW1,ptr 26/07/2025 3,Personal Logs,Trinitehh,Public,1753563583,"July 26, 2025 10:59 PM",000014559935,4 hours
2YqJ1Rmfw7xgANyn,Mythic+ Season 3,Personal Logs,Hwoarang,Public,1753563413,"July 26, 2025 10:56 PM",000015527884,4 hours
9dQtXbFMPqACy3xD,7-23-2025 PTR 3,Personal Logs,Nice,Public,1753563225,"July 26, 2025 10:53 PM",000012751863,4 hours
PC46xLa3tY1qFwG7,Mythic+ Season 3,Send it,PoohXanny,Public,1753562534,"July 26, 2025 10:42 PM",000064556241,18 hours
k83TnDPG4yZ2wAV7,Mythic+ Season 3,Personal Logs,juticed,Public,1753561863,"July 26, 2025 10:31 PM",000030148517,8 hours
WLVAKGnbrYtw8239,ptrptrptrptrptrptrptrptrptrptrptrptrptrptrptrptr,Personal Logs,corrisx3,Public,1753557826,"July 26, 2025 9:23 PM",000006112486,2 hours
31xgC6DYVfwR98kT,Mythic+ Season 3,Personal Logs,elpres,Public,1753554837,"July 26, 2025 8:33 PM",000001805880,30 minutes
ZQhYaJPt9x3w6kN7,m+,Personal Logs,TomElvis,Public,1753554705,"July 26, 2025 8:31 PM",000012312413,3 hours
wmp9cMArqTtCVJj6,ptr 34,Reformed,grandmother_wow,Public,1753554356,"July 26, 2025 8:25 PM",000004055122,an hour
WGBAKZj9z3h1T7LC,Mythic+ Season 3,Personal Logs,Jacqueas73,Public,1753552315,"July 26, 2025 7:51 PM",000025315182,7 hours
d83R9ZKYVMbWBfhA,Mythic+ Season 3,Personal Logs,elpres,Public,1753550429,"July 26, 2025 7:20 PM",000007236123,2 hours
Bck9LWJ2fMq4tD7x,Mythic+ Season 3,Personal Logs,Achtland44,Public,1753546380,"July 26, 2025 6:13 PM",000011552595,3 hours
WVGNQ6ARhxKJprYw,Mythic+ Season 3,Personal Logs,healsforcash,Public,1753543612,"July 26, 2025 5:26 PM",000024546667,7 hours
kFRjzH61fxmX9Mnp,frost is dead gg,Personal Logs,galeuwu,Public,1753543493,"July 26, 2025 5:24 PM",000016693868,5 hours
CGYMH7ytZgv9NnAf,17yuan ding,Personal Logs,美团搜担担面,Public,1753541184,"July 26, 2025 4:46 PM",000000065938,a minute
cVr3fQwZxGpDAkBh,熊 16赎罪15宏图15天街16圆顶,Personal Logs,Windfire,Public,1753540593,"July 26, 2025 4:36 PM",000009367208,3 hours
38cxqpLQAVYhB19y,Mythic+ Season 3,Personal Logs,KodyNM,Public,1753535358,"July 26, 2025 3:09 PM",000018069277,5 hours
YJdymCk3vG8TR1fg,Mythic+ Season 3,Personal Logs,Korrigard,Public,1753534745,"July 26, 2025 2:59 PM",000024266035,7 hours
xtbvGCm9W3adHfX7,Mythic+ Season 3,Personal Logs,SnoozeXD,Public,1753533912,"July 26, 2025 2:45 PM",000003238745,an hour
YXCBMWPdD7qbvRwF,Mythic+ Season 3,Personal Logs,Karl666,Public,1753526696,"July 26, 2025 12:44 PM",000020770331,6 hours
WQXcZ9pTzDCaFAqB,bug abuse yeeeeee yeeee,Personal Logs,CyclrinWoW,Public,1753523424,"July 26, 2025 11:50 AM",000001787357,30 minutes
kfvVBPbD18rtCyM9,Mythic+ Season 3,Personal Logs,Jacqueas73,Public,1753520390,"July 26, 2025 10:59 AM",000020823278,6 hours
TLX6VcxkFdPh8Gg4,"14 Gambino, this run was sick until everyone forgot they had eyes",Personal Logs,Thorrack,Public,1753518841,"July 26, 2025 10:34 AM",000011594909,3 hours
wjAzYx3aVtn4LgWy,Mythic+ Season 3,Personal Logs,rowflo,Public,1753518259,"July 26, 2025 10:24 AM",000005245170,an hour
yzDWZrYN219PGf6T,Mythic+ Season 3,Personal Logs,Borrunir,Public,1753515981,"July 26, 2025 9:46 AM",000013503062,4 hours
zT2QjrPnKWvAcGdm,16圆顶,Personal Logs,美团搜担担面,Public,1753514633,"July 26, 2025 9:23 AM",000002983357,an hour
7rvqmCpX2dH8TPat,熊 圆顶16+1,Personal Logs,Windfire,Public,1753514537,"July 26, 2025 9:22 AM",000002703961,an hour
tz37NFXR4qGg6hDM,Mythic+ Season 3,Personal Logs,Voidmend,Public,1753514424,"July 26, 2025 9:20 AM",000018276016,5 hours
rVGdDk3LBnpxFPcg,Mythic+ Season 3,Personal Logs,Seleucía,Public,1753512722,"July 26, 2025 8:52 AM",000014205879,4 hours
3Z2XpDYmThdwWrtJ,14 Eco Dotc,Personal Logs,Thorrack,Public,1753508760,"July 26, 2025 7:46 AM",000001631168,27 minutes
W3a62fjk1pzrmHFD,Mythic+ Season 3,Personal Logs,juticed,Public,1753507063,"July 26, 2025 7:17 AM",000011655743,3 hours
73RBVxghbTLkmHGN,Mythic+ Season 3,Personal Logs,YoDaTV,Public,1753506246,"July 26, 2025 7:04 AM",000017942986,5 hours
LAqznDFYWk1Zb8BN,15圆顶,Personal Logs,美团搜担担面,Public,1753502340,"July 26, 2025 5:59 AM",000001994067,33 minutes
rk6a8hcLpwt9NmWQ,Season 3 nerf pally,Personal Logs,Frocity,Public,1753502154,"July 26, 2025 5:55 AM",000007516919,2 hours
hnPbry8NJkt4gTFx,熊 圆顶15+1,Personal Logs,Windfire,Public,1753501830,"July 26, 2025 5:50 AM",000002097365,35 minutes
CQcqBh2KZANRJb1H,Mythic+ Season 3,Personal Logs,juticed,Public,1753500957,"July 26, 2025 5:35 AM",000005521598,2 hours
qNza3GwHv8ZCYKVn,Mythic+ Season 3,Personal Logs,Thealbatross,Public,1753499143,"July 26, 2025 5:05 AM",000002609078,43 minutes
y64TXQMtwNRfaBgF,Mythic+ Season 3,Personal Logs,BrianG1017,Public,1753498901,"July 26, 2025 5:01 AM",000006191705,2 hours
82jV1ZgcfNTmbPMn,Mythic+ Season 3,Personal Logs,Light_chain,Public,1753498703,"July 26, 2025 4:58 AM",000009839170,3 hours
Cr7hJvW2fqZMN3A6,Mythic+ Season 3,Personal Logs,kaelik14,Public,1753497481,"July 26, 2025 4:38 AM",000002319916,39 minutes
9Wf3qT8XdZBDVwbr,Mythic+ Season 3,Personal Logs,Dillywow,Public,1753491871,"July 26, 2025 3:04 AM",000002255975,38 minutes
8dq3MpKAHZXfQL9G,Mythic+ Season 3,Personal Logs,rappr,Public,1753491860,"July 26, 2025 3:04 AM",000002515822,42 minutes
fV8MrncKdGLFCtY2,Mythic+ Season 3,Personal Logs,Dillywow,Public,1753491760,"July 26, 2025 3:02 AM",000002255975,38 minutes
4P6hDTfvKbLAwaJm,Mythic+ Season 3,Personal Logs,fishgod,Public,1753471784,"July 25, 2025 9:29 PM",000024197980,7 hours
bTWY3gKnjGf8k6Fh,log friday,Personal Logs,Zorjeff,Public,1753468234,"July 25, 2025 8:30 PM",000013931710,4 hours
6J8qya9Khbj3tFdv,15 赎罪,Personal Logs,美团搜担担面,Public,1753458438,"July 25, 2025 5:47 PM",000005704151,2 hours
dHvMDWjnJp4TYgAX,partial logs,Personal Logs,Thorrack,Public,1753415057,"July 25, 2025 5:44 AM",000002631836,44 minutes
FDGRvdB86jYCxa1W,Mythic+ Season 3,Personal Logs,JayZonday,Public,1753414498,"July 25, 2025 5:34 AM",000011378189,3 hours
9ajY7Cbvmp1DkVFx,Mythic+ Season 3,Send it,PoohXanny,Public,1753404579,"July 25, 2025 2:49 AM",000027949845,8 hours
Xq7a1Rv9tHwPAdx3,key thrusday,Personal Logs,Zorjeff,Public,1753392512,"July 24, 2025 11:28 PM",000002456707,41 minutes
kfpPx1HLbgT76wW9,2xFC over GG test oops,Personal Logs,Thorrack,Public,1753392464,"July 24, 2025 11:27 PM",000001688884,28 minutes
v1Dz3FGfYNW2mQRA,Mythic+ Season 3,Personal Logs,MadK0rts,Public,1753392263,"July 24, 2025 11:24 PM",000013968601,4 hours
hbmwkAz8XcBg4F6G,Mythic+ Season 3,Personal Logs,Voltrafy,Public,1753354862,"July 24, 2025 1:01 PM",000010402421,3 hours
rft7akz6h2CZLgVy,Mythic+ Season 3,Personal Logs,Borrunir,Public,1753338694,"July 24, 2025 8:31 AM",000008261576,2 hours
fLQD3F7RN14jwqGz,I shouldnt even log this tragic run but here we are,Personal Logs,Thorrack,Public,1753336803,"July 24, 2025 8:00 AM",000009073374,3 hours
V27yFqRXHNPGQMBW,Mythic+ Season 3,Personal Logs,YoDaTV,Public,1753329691,"July 24, 2025 6:01 AM",000013357078,4 hours
tcFHYJ76dzyjP2hM,I fell asleep because ec is trash,Personal Logs,Thorrack,Public,1753329296,"July 24, 2025 5:54 AM",000001769045,29 minutes
pnqAmBkfxNcF8t7X,ptr m+,Personal Logs,TomElvis,Public,1753306399,"July 23, 2025 11:33 PM",000002597427,43 minutes
M6QzZ1nF23HVLKDB,Mythic+ Season 3,Send it,PoohXanny,Public,1753296892,"July 23, 2025 8:54 PM",000163793010,2 days
mzj7YpbnAgk8hcGQ,Mythic+ Season 3,Personal Logs,Hwoarang,Public,1753292207,"July 23, 2025 7:36 PM",000003604746,an hour
BMcvYgpQqhZARP7b,Mythic+ Season 3,Personal Logs,Hwoarang,Public,1753292177,"July 23, 2025 7:36 PM",000005572302,2 hours
GbrkCP1KVA8FRZzQ,Mythic+ Season 3,Personal Logs,MadK0rts,Public,1753285704,"July 23, 2025 5:48 PM",000014778856,4 hours
hGWjKL4kRQbfDnqV,Mythic+ Season 3,Personal Logs,MadK0rts,Public,1753275113,"July 23, 2025 2:51 PM",000007659627,2 hours
bcv9Ptd874XT2Y3g,Mythic+ Season 3,Personal Logs,MadK0rts,Public,1753269998,"July 23, 2025 1:26 PM",000002838722,an hour
ZHmCnNRW4JFcvBrT,Mythic+ Season 3,Personal Logs,MadK0rts,Public,1753269574,"July 23, 2025 1:19 PM",000002455881,41 minutes
Hqg3Dz9rdC2MTKfc,icky run 15 Eco,Personal Logs,Thorrack,Public,1753242484,"July 23, 2025 5:48 AM",000019362552,5 hours
LHKVMRh3bNFryf1C,Mythic+ Season 3,Personal Logs,Qiaoling,Public,1753240123,"July 23, 2025 5:08 AM",000013154213,4 hours
Lk43NWtqPwgvby21,Mythic+ Season 3,Personal Logs,Yechongyue,Public,1753233578,"July 23, 2025 3:19 AM",000013531813,4 hours
Qc8FBv3j1L4yTa7A,ptr m+ 2,Personal Logs,TomElvis,Public,1753223721,"July 23, 2025 12:35 AM",000006617804,2 hours
h4TrxbCjgvzfqQ12,Mythic+ Season 3,Personal Logs,vadan,Public,1753212451,"July 22, 2025 9:27 PM",000018211208,5 hours
mcbYQLFaRA8VPjr3,22.07 - ptr,Personal Logs,ghurd,Public,1753209240,"July 22, 2025 8:34 PM",000005801037,2 hours
kdNAm4LnPjxvagbF,Mythic+ Season 3,Personal Logs,fishgod,Public,1753207137,"July 22, 2025 7:58 PM",000022070544,6 hours
vyHcLNWzYPpTZ2Xh,Mythic+ Season 3,Personal Logs,arteen23,Public,1753206185,"July 22, 2025 7:43 PM",000005115494,an hour
Dq2gMfK3TQNyjGHY,Mythic+ Season 3,Personal Logs,Voidmend,Public,1753206156,"July 22, 2025 7:42 PM",000002385088,40 minutes
HjkRwK7Yq9r38cPt,Mythic+ Season 3,Personal Logs,Yechongyue,Public,1753206152,"July 22, 2025 7:42 PM",000012675027,4 hours
ND69kabL8GcKT4Mp,Mythic+ Season 3,Personal Logs,MadK0rts,Public,1753205563,"July 22, 2025 7:32 PM",000026594233,7 hours
GYyKAmpcP9nQjWdt,死亡使者/萨莱茵 6目标木桩数据,Personal Logs,Windfire,Public,1753201858,"July 22, 2025 6:30 PM",000004725369,an hour
1tC8fHdB4aPX9pYQ,Mythic+ Season 3,Personal Logs,MadK0rts,Public,1753196534,"July 22, 2025 5:02 PM",000017594126,5 hours
apCNymHD9GTZ3Vqb,Mythic+ Season 3,Personal Logs,MadK0rts,Public,1753190923,"July 22, 2025 3:28 PM",000011881843,3 hours
vM4qxhLK6Czp8rmY,Mythic+ Season 3,Personal Logs,Leamonde,Public,1753189787,"July 22, 2025 3:09 PM",000001400408,23 minutes
aFbRzPxXd2tTVW6Q,Mythic+ Season 3,Personal Logs,MadK0rts,Public,1753189139,"July 22, 2025 2:58 PM",000010155886,3 hours
