GUID,Description,Guild,Owner,Visibility,UploadedAsEpoch,UploadedAsDateTime,DurationAsEpoch,DurationAsTime
6vzAPwmtpfkjn8DY,Mythic+ Season 3,Personal Logs,YoDaTV,Public,1753582378,"July 27, 2025 4:12 AM",000029414680,8 hours
rg6ya2PqC4TBG3jd,Mythic+ Season 3,Personal Logs,killer2608,Public,1753576463,"July 27, 2025 2:34 AM",000004047496,an hour
NmPc7LtgxfpDR4jX,Mythic+ Season 3,Personal Logs,shiv613c,Public,1753573775,"July 27, 2025 1:49 AM",000001845466,31 minutes
bZ43Y1gBJn79PtMG,PTR KEY saturday,Personal Logs,Zorjeff,Public,1753573349,"July 27, 2025 1:42 AM",000033135478,9 hours
R1vFXzMr8yZHPgcx,Mythic+ Season 3,Personal Logs,Idsapdat1,Public,1753569018,"July 27, 2025 12:30 AM",000015484569,4 hours
7kzvg8JVwPQCqHnB,14 Gambit,Personal Logs,Thorrack,Public,1753567829,"July 27, 2025 12:10 AM",000009787741,3 hours
qn2kVNDZy84RxCWB,7-23-2025 PTR 5,Personal Logs,Nice,Public,1753567786,"July 27, 2025 12:09 AM",000017244084,5 hours
ZVYcLmHdfTayrn7q,Mythic+ Season 3,Personal Logs,Voidmend,Public,1753567262,"July 27, 2025 12:01 AM",000002597401,43 minutes
Zt7Yaf36JGgyAb8F,12515,Personal Logs,mellforce,Public,1753566958,"July 26, 2025 11:55 PM",000012969075,4 hours
bhqLn8gGdY4p9kmC,Mythic+ Season 3,Personal Logs,Brucella,Public,1753566061,"July 26, 2025 11:41 PM",000011872882,3 hours
PFLk8QJVwtDZ3THa,Mythic+ Season 3,Personal Logs,Pilacolada,Public,1753566044,"July 26, 2025 11:40 PM",000005601325,2 hours
Pdzcx9qZaBDbYrTW,Mythic+ Season 3,Personal Logs,Idsapdat1,Public,1753565657,"July 26, 2025 11:34 PM",000013188820,4 hours
g89qyhtKBWJbGVAM,Mythic+ Season 3,xephs logs,xepheris,Public,1753565487,"July 26, 2025 11:31 PM",000011200390,3 hours
qxdVBMP4CQKmjh6D,ptrptrptrptrptrptrptrptrptrptrptrptrptrptrptrptrptrptrptrptrptr,Personal Logs,corrisx3,Public,1753565379,"July 26, 2025 11:29 PM",000003597857,an hour
PC46xLa3tY1qFwG7,Mythic+ Season 3,Send it,PoohXanny,Public,1753562534,"July 26, 2025 10:42 PM",000064556241,18 hours
k83TnDPG4yZ2wAV7,Mythic+ Season 3,Personal Logs,juticed,Public,1753561863,"July 26, 2025 10:31 PM",000030148517,8 hours
yTcBLAt9PVzGjYCJ,Mythic+ Season 3,Personal Logs,healsforcash,Public,1753560669,"July 26, 2025 10:11 PM",000007114558,2 hours
WLVAKGnbrYtw8239,ptrptrptrptrptrptrptrptrptrptrptrptrptrptrptrptr,Personal Logs,corrisx3,Public,1753557826,"July 26, 2025 9:23 PM",000006112486,2 hours
KtCHrkqQ8RdP3pJY,ptr key?,Personal Logs,Eldarill,Public,1753557505,"July 26, 2025 9:18 PM",000007343725,2 hours
CLtfNR3VcbrD6p4n,Mythic+ Season 3,Personal Logs,tettles,Public,1753556624,"July 26, 2025 9:03 PM",000004917943,an hour
ZQhYaJPt9x3w6kN7,m+,Personal Logs,TomElvis,Public,1753554705,"July 26, 2025 8:31 PM",000012312413,3 hours
wmp9cMArqTtCVJj6,ptr 34,Reformed,grandmother_wow,Public,1753554356,"July 26, 2025 8:25 PM",000004055122,an hour
c9gTNtm2dw4vfQpB,Mythic+ Season 3,Personal Logs,KodyNM,Public,1753551109,"July 26, 2025 7:31 PM",000021319148,6 hours
Y3ZBQrTR2kntWbpv,Mythic+ Season 3,Personal Logs,vadan,Public,1753547128,"July 26, 2025 6:25 PM",000029019201,8 hours
Bck9LWJ2fMq4tD7x,Mythic+ Season 3,Personal Logs,Achtland44,Public,1753546380,"July 26, 2025 6:13 PM",000011552595,3 hours
1GZtnRAfhVKrpHQk,fc,Personal Logs,Thorrack,Public,1753546187,"July 26, 2025 6:09 PM",000003242899,an hour
WVGNQ6ARhxKJprYw,Mythic+ Season 3,Personal Logs,healsforcash,Public,1753543612,"July 26, 2025 5:26 PM",000024546667,7 hours
cVr3fQwZxGpDAkBh,熊 16赎罪15宏图15天街16圆顶,Personal Logs,Windfire,Public,1753540593,"July 26, 2025 4:36 PM",000009367208,3 hours
vZM2mc9fnrTqAhCy,Mythic+ Season 3,Personal Logs,Rasl,Public,1753535604,"July 26, 2025 3:13 PM",000002245350,37 minutes
7RyvwdzqmW2ZjVLM,Mythic+ Season 3,Personal Logs,belquin,Public,1753535586,"July 26, 2025 3:13 PM",000001236971,21 minutes
38cxqpLQAVYhB19y,Mythic+ Season 3,Personal Logs,KodyNM,Public,1753535358,"July 26, 2025 3:09 PM",000018069277,5 hours
qNdwbQVgh3XFRWHv,Mythic+ Season 3,Personal Logs,slothlog,Public,1753535028,"July 26, 2025 3:03 PM",000001411747,24 minutes
YXCBMWPdD7qbvRwF,Mythic+ Season 3,Personal Logs,Karl666,Public,1753526696,"July 26, 2025 12:44 PM",000020770331,6 hours
kjdwZp8XvG2W1A9Q,250726 GMBT +15 MM,Personal Logs,Umbrellas,Public,1753526158,"July 26, 2025 12:35 PM",000001672360,28 minutes
kfvVBPbD18rtCyM9,Mythic+ Season 3,Personal Logs,Jacqueas73,Public,1753520390,"July 26, 2025 10:59 AM",000020823278,6 hours
qLYnxazfAjk7mDJt,Mythic+ Season 3,Personal Logs,Thealbatross,Public,1753519169,"July 26, 2025 10:39 AM",000008082967,2 hours
B8hN3gdfVcRJ4H2a,Mythic+ Season 3,Personal Logs,Thealbatross,Public,1753519080,"July 26, 2025 10:38 AM",000008082967,2 hours
TLX6VcxkFdPh8Gg4,"14 Gambino, this run was sick until everyone forgot they had eyes",Personal Logs,Thorrack,Public,1753518841,"July 26, 2025 10:34 AM",000011594909,3 hours
yzDWZrYN219PGf6T,Mythic+ Season 3,Personal Logs,Borrunir,Public,1753515981,"July 26, 2025 9:46 AM",000013503062,4 hours
tz37NFXR4qGg6hDM,Mythic+ Season 3,Personal Logs,Voidmend,Public,1753514424,"July 26, 2025 9:20 AM",000018276016,5 hours
rVGdDk3LBnpxFPcg,Mythic+ Season 3,Personal Logs,Seleucía,Public,1753512722,"July 26, 2025 8:52 AM",000014205879,4 hours
73RBVxghbTLkmHGN,Mythic+ Season 3,Personal Logs,YoDaTV,Public,1753506246,"July 26, 2025 7:04 AM",000017942986,5 hours
rk6a8hcLpwt9NmWQ,Season 3 nerf pally,Personal Logs,Frocity,Public,1753502154,"July 26, 2025 5:55 AM",000007516919,2 hours
T86pCPtzGmdMXjyk,Mythic+ Season 3,Personal Logs,TwoSumos,Public,1753500022,"July 26, 2025 5:20 AM",000005748794,2 hours
82jV1ZgcfNTmbPMn,Mythic+ Season 3,Personal Logs,Light_chain,Public,1753498703,"July 26, 2025 4:58 AM",000009839170,3 hours
xvHMpjGgh8VqdfLb,Mythic+ Season 3,Send it,PoohXanny,Public,1753498588,"July 26, 2025 4:56 AM",000007678682,2 hours
8pgh1kTazJyvxbX6,Mythic+ Season 3,Personal Logs,TwoSumos,Public,1753496810,"July 26, 2025 4:26 AM",000002485124,41 minutes
KRA2zXdxchntWrG3,aug key?,Personal Logs,Zorjeff,Public,1753472439,"July 25, 2025 9:40 PM",000014944050,4 hours
4RydWxbNM73PkfYr,DKT 15天街,Personal Logs,Windfire,Public,1753469044,"July 25, 2025 8:44 PM",000004518454,an hour
ndrLYFzbJ1AqavQ2,Mythic+ Season 3,Send it,PoohXanny,Public,1753468330,"July 25, 2025 8:32 PM",000063711416,18 hours
bTWY3gKnjGf8k6Fh,log friday,Personal Logs,Zorjeff,Public,1753468234,"July 25, 2025 8:30 PM",000013931710,4 hours
fXn4W7GF3myBYr1L,Mythic+ Season 3,Personal Logs,ricardowarrior,Public,1753452587,"July 25, 2025 4:09 PM",000001356800,23 minutes
CmPn2ZvH3AWLzGMj,Mythic+ Season 3,Personal Logs,Voidmend,Public,1753424284,"July 25, 2025 8:18 AM",000006460181,2 hours
cXL2Dkj1QxKpPqMz,Mythic+ Season 3,Personal Logs,Voidmend,Public,1753419880,"July 25, 2025 7:04 AM",000001405626,23 minutes
BFPjGAXLc32wmQCY,Mythic+ Season 3,bili-Uiuan艺苑,hu19930209111,Public,1753415185,"July 25, 2025 5:46 AM",000002656568,44 minutes
rbBFaqg6V9wWL8hC,Mythic+ Season 3,Personal Logs,MadK0rts,Public,1753403626,"July 25, 2025 2:33 AM",000025232295,7 hours
v1Dz3FGfYNW2mQRA,Mythic+ Season 3,Personal Logs,MadK0rts,Public,1753392263,"July 24, 2025 11:24 PM",000013968601,4 hours
3d4ztVH7aTXMxm1b,.,Personal Logs,Suhh7,Public,1753391077,"July 24, 2025 11:04 PM",000002351764,39 minutes
DG8N9YtXW1xAhqZp,.,Personal Logs,Suhh7,Public,1753389743,"July 24, 2025 10:42 PM",000002351764,39 minutes
qMxV74FdhQkzn3t1,.,Personal Logs,Suhh7,Public,1753389702,"July 24, 2025 10:41 PM",000001683973,28 minutes
ktWDJKQr12T7dnCf,Mythic+ Season 3,Personal Logs,MadK0rts,Public,1753389229,"July 24, 2025 10:33 PM",000010877738,3 hours
hqaH9wmWxF4fzL7r,Mythic+ Season 3,Personal Logs,Allakatter,Public,1753383413,"July 24, 2025 8:56 PM",000033054331,9 hours
hfdYFqjxC6ygDK7k,Mythic+ Season 3,Personal Logs,Jacqueas73,Public,1753367610,"July 24, 2025 4:33 PM",000012018283,3 hours
hbmwkAz8XcBg4F6G,Mythic+ Season 3,Personal Logs,Voltrafy,Public,1753354862,"July 24, 2025 1:01 PM",000010402421,3 hours
V27yFqRXHNPGQMBW,Mythic+ Season 3,Personal Logs,YoDaTV,Public,1753329691,"July 24, 2025 6:01 AM",000013357078,4 hours
26fYWyN9a17RqTtL,.,Personal Logs,Suhh7,Public,1753323356,"July 24, 2025 4:15 AM",000001683973,28 minutes
CGRYLdhwWF4m9Hxy,PTR Footage Capture,Personal Logs,Drex_,Public,1753301808,"July 23, 2025 10:16 PM",000006096178,2 hours
cnGmbTaQzwWYCDNV,PTR,Personal Logs,Bluenessie,Public,1753300957,"July 23, 2025 10:02 PM",000005900250,2 hours
kRVry1JnTAj8C2hv,Mythic+ Season 3,Send it,PoohXanny,Public,1753300919,"July 23, 2025 10:01 PM",000003373063,an hour
Qzfh9KnpWYCwPxHd,mythic dungeons prog,Personal Logs,dr.wu,Public,1753291484,"July 23, 2025 7:24 PM",000042476057,12 hours
MLXBrdnfNj7tyzkh,Mythic+ Season 3,Personal Logs,Jacqueas73,Public,1753287517,"July 23, 2025 6:18 PM",000014050943,4 hours
gY4KJwLckbT6Bymd,15h t,Personal Logs,美团搜担担面,Public,1753286467,"July 23, 2025 6:01 PM",000010851509,3 hours
GbrkCP1KVA8FRZzQ,Mythic+ Season 3,Personal Logs,MadK0rts,Public,1753285704,"July 23, 2025 5:48 PM",000014778856,4 hours
Mq1t9QhvbJAFpnVW,15h t,Personal Logs,美团搜担担面,Public,1753284459,"July 23, 2025 5:27 PM",000008759368,2 hours
hGWjKL4kRQbfDnqV,Mythic+ Season 3,Personal Logs,MadK0rts,Public,1753275113,"July 23, 2025 2:51 PM",000007659627,2 hours
LJ7RVWtwkXcaxAdr,Mythic+ Season 3,Personal Logs,Voidmend,Public,1753248691,"July 23, 2025 7:31 AM",000006190689,2 hours
hPv3pRJHqgV2dB8W,Mythic+ Season 3,Personal Logs,MadK0rts,Public,1753232113,"July 23, 2025 2:55 AM",000006852238,2 hours
kd6z8HBwYcAFVD4R,Mythic+ Season 3,Personal Logs,MadK0rts,Public,1753228217,"July 23, 2025 1:50 AM",000003316397,an hour
Ww4tf3YTAPrZxLjm,Mythic+ Season 3,Personal Logs,MadK0rts,Public,1753225350,"July 23, 2025 1:02 AM",000007094069,2 hours
2QKAwvZPWRDN341J,Mythic+ Season 3,Personal Logs,stormscion,Public,1753049482,"July 21, 2025 12:11 AM",000013683321,4 hours
2f3hkFmnaAjTDGKR,Mythic+ Season 3,Personal Logs,EX-WIND,Public,1752960227,"July 19, 2025 11:23 PM",000026063884,7 hours
xHbjCfQ7nLpz3aP9,Mythic+ Season 3,Send it,PoohXanny,Public,1752891578,"July 19, 2025 4:19 AM",000151187888,2 days
PFcTMWz1pHKjZ8qf,key?,Personal Logs,Zorjeff,Public,1752850862,"July 18, 2025 5:01 PM",000004092047,an hour
xN9ZApGBK83VmzQr,Mythic+ Season 3,Personal Logs,Jacqueas73,Public,1752772338,"July 17, 2025 7:12 PM",000019640652,5 hours
ahBzbLqr8XMHZWVg,Mythic+ Season 3,Personal Logs,ricardowarrior,Public,1752760812,"July 17, 2025 4:00 PM",000005496820,2 hours
VbZxXhya8jr6PLpY,fq,Personal Logs,jbw8229,Public,1752742868,"July 17, 2025 11:01 AM",000002960861,an hour
njTwBxJQktXzZbWp,250717 GMBT +15 MM,Personal Logs,Umbrellas,Public,1752741129,"July 17, 2025 10:32 AM",000002942675,an hour
MpwXayA2xHVq4bZ7,fq,Personal Logs,jbw8229,Public,1752741034,"July 17, 2025 10:30 AM",000012911825,4 hours
2BJYxbRdWaPCLKVA,Mythic+ Season 3,Personal Logs,Seleucía,Public,1752733870,"July 17, 2025 8:31 AM",000008746192,2 hours
2jdW1RYNVbaL9qQT,Mythic+ Season 3,Personal Logs,Zolur,Public,1752731010,"July 17, 2025 7:43 AM",000010735605,3 hours
vdZmt6GDVWxg1KNb,Mythic+ Season 3,Personal Logs,ricardowarrior,Public,1752725346,"July 17, 2025 6:09 AM",000007681183,2 hours
TAhMZb6gDRJ8QHvc,Mythic+ Season 3,Personal Logs,haywiire,Public,1752721059,"July 17, 2025 4:57 AM",000013569247,4 hours
CrYPnMLZK7x1Bd8a,Mythic+ Season 3,Send it,PoohXanny,Public,1752714758,"July 17, 2025 3:12 AM",000016697086,5 hours
rkd3T8HCN9KDVpyY,Mythic+ Season 3,Personal Logs,MioShimo,Public,1752710009,"July 17, 2025 1:53 AM",000008797976,2 hours
RyhrW9YaQC8kGNB7,Mythic+ Season 3,Personal Logs,MioShimo,Public,1752709917,"July 17, 2025 1:51 AM",000011477811,3 hours
gBNJm1K63Hb4akX8,Mythic+ Season 3,Personal Logs,MioShimo,Public,1752709839,"July 17, 2025 1:50 AM",000008791458,2 hours
yLgTKcCrvbwMtFZW,Mythic+ Season 3,Personal Logs,Aykes,Public,1752685165,"July 16, 2025 6:59 PM",000006337797,2 hours
VHxK641nNw7zJWBR,Mythic+ Season 3,Personal Logs,Seleucía,Public,1752650177,"July 16, 2025 9:16 AM",000009864897,3 hours
3yaVAkrc21GMfW4g,Mythic+ Season 3,Personal Logs,juticed,Public,1752647588,"July 16, 2025 8:33 AM",000021845451,6 hours
BCXkJmYWwr9byj3Z,Mythic+ Season 3,Personal Logs,Voidmend,Public,1752641913,"July 16, 2025 6:58 AM",000016166636,4 hours
hfqa9JRdkPTvVHbD,Mythic+ Season 3,Personal Logs,Plurl,Public,1752638891,"July 16, 2025 6:08 AM",000005524922,2 hours
4V691MZ2jgnTtYKh,Mythic+ Season 3,Personal Logs,YoDaTV,Public,1752634669,"July 16, 2025 4:57 AM",000016799520,5 hours
GcHXh2KNa3rBzJmq,attk,Personal Logs,Kessdh,Public,1752622786,"July 16, 2025 1:39 AM",000006434045,2 hours
zYbtGHdFyjKZ9DMx,Mythic+ Season 3,Personal Logs,Rasl,Public,1752621916,"July 16, 2025 1:25 AM",000009036148,3 hours
9AZbaFYGf4hd8x1C,tuesday ptr,Personal Logs,Zorjeff,Public,1752619484,"July 16, 2025 12:44 AM",000032421019,9 hours
xQAJcDYVRMnLr31C,m+,Personal Logs,TomElvis,Public,1752607393,"July 15, 2025 9:23 PM",000006459492,2 hours
NrkVxWLbK913Fp6R,Mythic+ Season 3,Personal Logs,smashlowbro,Public,1752603924,"July 15, 2025 8:25 PM",000001497695,25 minutes
L3fDPVQpBxdvR6Nc,Mythic+ Season 3,Personal Logs,EX-WIND,Public,1752602653,"July 15, 2025 8:04 PM",000026063884,7 hours
68bPcLQZhD2NyXAz,Mythic+ Season 3,Personal Logs,Jacqueas73,Public,1752593938,"July 15, 2025 5:38 PM",000028097298,8 hours
jgCAaFtLqNKb2dwT,250715 GMBT +15 BM,Personal Logs,Umbrellas,Public,1752583155,"July 15, 2025 2:39 PM",000001486270,25 minutes
t2zaj6dbFvn4NpMT,Mythic+ Season 3,Personal Logs,jkrawitz88,Public,1752548747,"July 15, 2025 5:05 AM",000007180547,2 hours
AfnqjDWmGchzVkZx,Mythic+ Season 3,Personal Logs,Rayocell,Public,1752547545,"July 15, 2025 4:45 AM",000007980104,2 hours
X89njV6ykBc7mhxZ,ptr log,Personal Logs,Zorjeff,Public,1752543458,"July 15, 2025 3:37 AM",000034933365,10 hours
MYFfxBAV9C64TDRd,Mythic+ Season 3,Personal Logs,MadK0rts,Public,1752539411,"July 15, 2025 2:30 AM",000000672623,11 minutes
vhVtC8PT3m4BMXLk,Mythic+ Season 3,Personal Logs,Gio_KW,Public,1752520458,"July 14, 2025 9:14 PM",000005348974,an hour
4Q1bxc6kV3qwp9Ta,Mythic+ Season 3,Personal Logs,Gio_KW,Public,1752520421,"July 14, 2025 9:13 PM",000026211303,7 hours
mRyxKh7kVrQnpN4Z,.,Personal Logs,Suhh7,Public,1752518661,"July 14, 2025 8:44 PM",000006358336,2 hours
aY14wdygmB7VPZct,Mythic+ Season 3,Personal Logs,covdova,Public,1752517034,"July 14, 2025 8:17 PM",000001366649,23 minutes
QW9zq7kXAyahVdFv,ptr m+,Personal Logs,TomElvis,Public,1752512381,"July 14, 2025 6:59 PM",000013568389,4 hours
mh3JB91d4LgjCT2n,Mythic+ Season 3,Personal Logs,MadK0rts,Public,1752508772,"July 14, 2025 5:59 PM",000012211215,3 hours
vVTbDr4q72KnHAhW,Mythic+ Season 3,晓月终途,Rurutia,Public,1752508482,"July 14, 2025 5:54 PM",000007820205,2 hours
A2wdNLxYBbzWHKp7,Mythic+ Season 3,Personal Logs,ricardowarrior,Public,1752506828,"July 14, 2025 5:27 PM",000017456979,5 hours
W96aGQCYDgvVfbkF,Mythic+ Season 3,Personal Logs,Gio_KW,Public,1752500162,"July 14, 2025 3:36 PM",000005348974,an hour
P1YJDXCf2r4yQv9m,Mythic+ Season 3,Personal Logs,Hwoarang,Public,1752486871,"July 14, 2025 11:54 AM",000001573107,26 minutes
WT24ban7x9hyCkGw,ptr,Personal Logs,hugordito,Public,1752476904,"July 14, 2025 9:08 AM",000016842795,5 hours
h3X89zANpdRP1BbH,Mythic+ Season 3,Personal Logs,vispo,Public,1752472240,"July 14, 2025 7:50 AM",000003816522,an hour
KL1ZyYQTampxB4Hr,Mythic+ Season 3,Personal Logs,juticed,Public,1752468156,"July 14, 2025 6:42 AM",000019573324,5 hours
jdAZyzXCfgwpmktJ,Mythic+ Season 3,Personal Logs,Zolur,Public,1752464046,"July 14, 2025 5:34 AM",000018216425,5 hours
vjGCDMQZWPzpt7rF,Mythic+ Season 3,Personal Logs,jkrawitz88,Public,1752453041,"July 14, 2025 2:30 AM",000005287984,an hour
4A6Q7WGpRnTCtMhD,Mythic+ Season 3,Personal Logs,quickwinterg,Public,1752451854,"July 14, 2025 2:10 AM",000027247134,8 hours
JHMkpyb8LPKBTVcw,PTR M+12s,Personal Logs,Tassdrummer,Public,1752447917,"July 14, 2025 1:05 AM",000007030971,2 hours
CwAchHB6FrnVfzaq,13.07 - ptr,Personal Logs,ghurd,Public,1752442503,"July 13, 2025 11:35 PM",000010015449,3 hours
M8qyY4d62j7Z9Da3,Mythic+ Season 3,Personal Logs,MioShimo,Public,1752435644,"July 13, 2025 9:40 PM",000008661529,2 hours
DbnPHdWyZCvj1RLB,Mythic+ Season 3,Personal Logs,MioShimo,Public,1752435601,"July 13, 2025 9:40 PM",000008661529,2 hours
n3yJNFXwL8mBtp2Q,13.07 - ptr,Personal Logs,ghurd,Public,1752411684,"July 13, 2025 3:01 PM",000009801889,3 hours
yp4r1QwFntNPWTjJ,Mythic+ Season 3,Personal Logs,Borrunir,Public,1752386750,"July 13, 2025 8:05 AM",000003839124,an hour
RFBdKLjPmr9g7Xak,Mythic+ Season 3,Personal Logs,wraghelm,Public,1752384971,"July 13, 2025 7:36 AM",000009526784,3 hours
81Pqgd67GkK9m4LH,Mythic+ Season 3,Personal Logs,quickwinterg,Public,1752378768,"July 13, 2025 5:52 AM",000016781420,5 hours
qJ7vaz9ZtVfmAcDk,Mythic+ Season 3,Personal Logs,Reileigh,Public,1752364211,"July 13, 2025 1:50 AM",000010675296,3 hours
fA12N97kzQYqGHBx,ptr log saturday,Personal Logs,Zorjeff,Public,1752362874,"July 13, 2025 1:27 AM",000031897888,9 hours
BYJrAf1KGmy7FDnP,Mythic+ Season 3,Personal Logs,wraghelm,Public,1752355230,"July 12, 2025 11:20 PM",000010033126,3 hours
w6mPxkCtVGH9AXyW,Mythic+ Season 3,Personal Logs,Deibe,Public,1752351035,"July 12, 2025 10:10 PM",000011009217,3 hours
kgHcxJPCw2vRN9QK,DKT 15天街15宏图,Personal Logs,Windfire,Public,1752346588,"July 12, 2025 8:56 PM",000008936670,2 hours
HNJ7FxZy1YdTCwbv,ptr m+,Personal Logs,TomElvis,Public,1752346359,"July 12, 2025 8:52 PM",000019936858,6 hours
8LWDhmNfTa7XMAV2,aug ptr,Personal Logs,Pluto99,Public,1752344643,"July 12, 2025 8:24 PM",000009598282,3 hours
m8GJvn2R6WAMyBND,aug ptr,Personal Logs,Pluto99,Public,1752336453,"July 12, 2025 6:07 PM",000086466002,a day
kacVmd6KCnz1p8fL,Mythic+ Season 3,Personal Logs,tyujrtuy,Public,1752334080,"July 12, 2025 5:28 PM",000020230098,6 hours
kzAKMVJhb23DfpL4,Mythic+ Season 3,Personal Logs,tyujrtuy,Public,1752333817,"July 12, 2025 5:23 PM",000013558699,4 hours
qZGW6xYF4QL2CRAT,Mythic+ Season 3,Personal Logs,tyujrtuy,Public,1752333343,"July 12, 2025 5:15 PM",000012505130,3 hours
8kw6Kbv1hVadCXqF,Mythic+ Season 3,Personal Logs,Musimoto,Public,1752331105,"July 12, 2025 4:38 PM",000004951776,an hour
abc1NLXwP7rpGHtk,Mythic+ Season 3,Personal Logs,makoraa,Public,1752322814,"July 12, 2025 2:20 PM",000002613620,44 minutes
PXr8jNfQdJ7Z6Gkh,250712 Tazavesh +12 MM,Personal Logs,Umbrellas,Public,1752317384,"July 12, 2025 12:49 PM",000006160452,2 hours
rC3tKLkmJNTRaQj1,Mythic+ Season 3,Personal Logs,flamesc,Public,1752307398,"July 12, 2025 10:03 AM",000007719755,2 hours
W2dCgpG4DTkv3ZN9,fq,Personal Logs,jbw8229,Public,1752298356,"July 12, 2025 7:32 AM",000019519630,5 hours
nvAxgkbNq6MpTycY,Mythic+ Season 3,Personal Logs,Equinox,Public,1752292006,"July 12, 2025 5:46 AM",000002729441,an hour
TpYLVzXh6tBMNmQP,Mythic+ Season 3,Personal Logs,Zolur,Public,1752286289,"July 12, 2025 4:11 AM",000006629892,2 hours
gpGYV6yC9kZwhtcX,Gambito,Personal Logs,Shawnzx,Public,1752282528,"July 12, 2025 3:08 AM",000002208161,37 minutes
QhpMRK3zZkPHXaqg,"mythic ptr test 4,5,6,7",Personal Logs,Zorjeff,Public,1752281834,"July 12, 2025 2:57 AM",000050201983,14 hours
h9Qb6yw2mXYJpn8B,Mythic+ Season 3,Personal Logs,Stormkrait,Public,1752273290,"July 12, 2025 12:34 AM",000023884084,7 hours
PV1Lz9HWtxnCDJ3h,Mythic+ Season 3,Personal Logs,highwawa11,Public,1752272679,"July 12, 2025 12:24 AM",000006318357,2 hours
rQRHqL3hkcfa87Gm,Mythic+ Season 3,Personal Logs,Kromac,Public,1752266696,"July 11, 2025 10:44 PM",000003729815,an hour
JawMvzXpQc1Gftk2,Mythic+ Season 3,Personal Logs,Kromac,Public,1752266517,"July 11, 2025 10:41 PM",000001962443,33 minutes
kbQLKjR3Wrz6Jx17,Mythic+ Season 3,Personal Logs,quickwinterg,Public,1752257296,"July 11, 2025 8:08 PM",000010077186,3 hours
QWtkDzGwXN6aMBjc,3434,Personal Logs,SunU,Public,1752252279,"July 11, 2025 6:44 PM",000006081974,2 hours
69JNXQ4wCdm7Fkyh,3434,Personal Logs,SunU,Public,1752250330,"July 11, 2025 6:12 PM",000003639573,an hour
qycYfCW32FkAdTrQ,Mythic+ Season 3,Personal Logs,EX-WIND,Public,1752249631,"July 11, 2025 6:00 PM",000033496160,9 hours
rx9z7VWvfKAYqDwj,Mythic+ Season 3,Personal Logs,juticed,Public,1752249096,"July 11, 2025 5:51 PM",000017038875,5 hours
bLcGtmJF4xDYv83d,Mythic+ Season 3,Personal Logs,Diolusion,Public,1752244859,"July 11, 2025 4:40 PM",000001776134,30 minutes
j3z7xq4HaVBW1Mfr,DKT 宏图14+1,Personal Logs,Windfire,Public,1752243768,"July 11, 2025 4:22 PM",000001642112,27 minutes
cDn6QK7ztZMBbghk,DKT 宏图16+2,Personal Logs,Windfire,Public,1752240143,"July 11, 2025 3:22 PM",000002622167,44 minutes
4KLnZPDgBGxykYNC,Mythic+ Season 3,Personal Logs,flamesc,Public,1752231254,"July 11, 2025 12:54 PM",000007141361,2 hours
gHDVBkzvGmRATdbJ,Mythic+ Season 3,Personal Logs,所遇皆良缘,Public,1752230506,"July 11, 2025 12:41 PM",000006847678,2 hours
3cCxn7jfHXtbFZL6,M+,Personal Logs,Driney,Public,1752221871,"July 11, 2025 10:17 AM",000010602922,3 hours
mTcpDHb9AGYRCxV1,Mythic+ Season 3,Personal Logs,Borrunir,Public,1752221001,"July 11, 2025 10:03 AM",000007918380,2 hours
CaPZkJw6AdbjWgfQ,Mythic+ Season 3,Personal Logs,frydays,Public,1752219483,"July 11, 2025 9:38 AM",000002695834,an hour
CjwzthFVBHqn7xGr,Mythic+ Season 3,Personal Logs,YoDaTV,Public,1752215962,"July 11, 2025 8:39 AM",000020254658,6 hours
Z3qYxJRwBz4mrgMk,Mythic+ Season 3,Personal Logs,Drackdea,Public,1752209494,"July 11, 2025 6:51 AM",000009652822,3 hours
AhR7y9aPgZGpxDFz,Mythic+ Season 3,Chaotic Aftermath,mrbadman,Public,1752197218,"July 11, 2025 3:26 AM",000010624168,3 hours
6mJHaMjpg7h8ADvC,divers PTR,Personal Logs,Lugway,Public,1752194924,"July 11, 2025 2:48 AM",000019559040,5 hours
nLJj4ph2Nz9VrMfR,"mythic raid test 1,2,3",Personal Logs,Zorjeff,Public,1752192582,"July 11, 2025 2:09 AM",000030578430,8 hours
QJZKkPWLBYAzpRFC,Mythic+ Season 3,Personal Logs,ViviLouF,Public,1752188776,"July 11, 2025 1:06 AM",000022759134,6 hours
wdXTJh4gDHZqLr91,Mythic+ Season 3,btw,itstiddles,Public,1752186221,"July 11, 2025 12:23 AM",000003502595,an hour
wF2gTq9C8X6dNDZ3,Mythic+ Season 3,Personal Logs,Reileigh,Public,1752185856,"July 11, 2025 12:17 AM",000002266375,38 minutes
W7VR9kBpQNw8DXjr,Mythic+ Season 3,Personal Logs,ricardowarrior,Public,1752183983,"July 10, 2025 11:46 PM",000011425880,3 hours
kxAq4TXNtyJfMnHb,Mythic+ Season 3,Personal Logs,ricardowarrior,Public,1752183856,"July 10, 2025 11:44 PM",000012965549,4 hours
AKQ8L4vYB3mXjFGw,Mythic+ Season 3,Chaotic Aftermath,mrbadman,Public,1752183412,"July 10, 2025 11:36 PM",000018541754,5 hours
QCy19KdJ84BaRw7F,PTR raid testing,Simply Misfits,Zandulah,Public,1752182438,"July 10, 2025 11:20 PM",000019107959,5 hours
