GUID,Description,Guild,Owner,Visibility,UploadedAsEpoch,UploadedAsDateTime,DurationAsEpoch,DurationAsTime
qQ7YjvL1pNGVn8bX,Mythic+ Season 3,Personal Logs,vadan,Public,1753007758,"July 20, 2025 12:35 PM",000007664124,2 hours
jqzW7TRL49aYZAPM,Mythic+ Season 3,Unrivaled,wellsdaddy,Public,1752994461,"July 20, 2025 8:54 AM",000004413989,an hour
FQc4tbYGMvRVDg9p,Mythic+ Season 3,Personal Logs,Zolur,Public,1752980626,"July 20, 2025 5:03 AM",000008229037,2 hours
rY3tFqjCzh2xb1JP,Mythic+ Season 3,Personal Logs,playonbirds,Public,1752975556,"July 20, 2025 3:39 AM",000001797921,30 minutes
QPk7RaWnMrfXjLKG,Mythic+ Season 3,Personal Logs,Reileigh,Public,1752967691,"July 20, 2025 1:28 AM",000010089433,3 hours
b2kG4LRC8JcHm7Mw,Mythic+ Season 3,Personal Logs,Gio_KW,Public,1752965477,"July 20, 2025 12:51 AM",000006620982,2 hours
XDPyhYQrbxjVvw73,ptr m+ 2,Personal Logs,TomElvis,Public,1752963939,"July 20, 2025 12:25 AM",000013414705,4 hours
71bkxncVwgTPz2Fa,key sat,Personal Logs,Zorjeff,Public,1752963739,"July 20, 2025 12:22 AM",000041044125,11 hours
HpL2tGrJyM41KWXA,Mythic+ Season 3,Personal Logs,haywiire,Public,1752960472,"July 19, 2025 11:27 PM",000017878139,5 hours
qAwdXxc3BK6aMFhP,Mythic+ Season 3,Personal Logs,Yechongyue,Public,1752958269,"July 19, 2025 10:51 PM",000029338005,8 hours
CTb2xq6YdZAQ3nka,Mythic+ Season 3,Personal Logs,Yechongyue,Public,1752958045,"July 19, 2025 10:47 PM",000019233591,5 hours
16r2RTDxzGtgZcf3,Mythic+ Season 3,Personal Logs,vispo,Public,1752957942,"July 19, 2025 10:45 PM",000002571567,43 minutes
T1HbhZJ2Bgz89wdG,Mythic+ Season 3,Personal Logs,healsforcash,Public,1752952688,"July 19, 2025 9:18 PM",000005195718,an hour
jA3NLWp7fFkg16tX,Mythic+ Season 3,Personal Logs,EX-WIND,Public,1752950599,"July 19, 2025 8:43 PM",000012222647,3 hours
6z2k39yvPJDXpHLV,Mythic+ Season 3,Personal Logs,vadan,Public,1752943301,"July 19, 2025 6:41 PM",000011068103,3 hours
FJ2N4xMfw8qt9nYr,Mythic+ Season 3,Personal Logs,fishgod,Public,1752942724,"July 19, 2025 6:32 PM",000029766282,8 hours
nYWrGZk917qAaQP8,Mythic+ Season 3,Personal Logs,jassxqt,Public,1752939135,"July 19, 2025 5:32 PM",000017656881,5 hours
7vrfQVTDY8qgdt4C,ptr m+ 1,Personal Logs,TomElvis,Public,1752938809,"July 19, 2025 5:26 PM",000005765892,2 hours
gbPCLKMHAZr6BkYw,Mythic+ Season 3,Personal Logs,MadK0rts,Public,1752934018,"July 19, 2025 4:06 PM",000008228506,2 hours
7TD28qmPJ3aYnM9y,PTR XD?,Personal Logs,SchmidiGames,Public,1752919210,"July 19, 2025 12:00 PM",000001697162,28 minutes
1rtmWxTY7zNVJhFM,Mythic+ Season 3,Personal Logs,Aleter,Public,1752916177,"July 19, 2025 11:09 AM",000006453634,2 hours
Ntc3pxqym8dfnDJa,250719 DAWN +15 BM,Personal Logs,Umbrellas,Public,1752914223,"July 19, 2025 10:37 AM",000001740739,29 minutes
46LyPV2MDK9rgqnX,Mythic+ Season 3,Personal Logs,Foolseal,Public,1752912978,"July 19, 2025 10:16 AM",000009501927,3 hours
Bqtc26pZxKCQgX31,Mythic+ Season 3,Personal Logs,Seleucía,Public,1752912823,"July 19, 2025 10:13 AM",000019199010,5 hours
qa3w7J4tbYFQAMr9,Mythic+ Season 3,Personal Logs,Plurl,Public,1752904630,"July 19, 2025 7:57 AM",000009096900,3 hours
6wBDR9y4TgAn7Lch,Mythic+ Season 3,Personal Logs,Wordpudding,Public,1752902754,"July 19, 2025 7:25 AM",000004795591,an hour
tRmKCFzy7Wq9nGV2,DKT 萨莱茵 破晨15+1,Personal Logs,Windfire,Public,1752901525,"July 19, 2025 7:05 AM",000005255044,an hour
zT6GA8KQhWjrvpVm,divers,Personal Logs,Lugway,Public,1752900759,"July 19, 2025 6:52 AM",000011760390,3 hours
xHbjCfQ7nLpz3aP9,Mythic+ Season 3,Send it,PoohXanny,Public,1752891578,"July 19, 2025 4:19 AM",000151187888,2 days
xRCn1kA9KGt3prV6,Ara/Flood 12,Personal Logs,Shawnzx,Public,1752890967,"July 19, 2025 4:09 AM",000008915799,2 hours
gWLK8r13dAGbDh4J,250719 DAWN +15 MM,Personal Logs,Umbrellas,Public,1752890489,"July 19, 2025 4:01 AM",000002670068,an hour
A4QmBpJXxVDTnkNv,Mythic+ Season 3,Personal Logs,Voidmend,Public,1752882351,"July 19, 2025 1:45 AM",000003919479,an hour
rXAcTqW8aJVLhQGt,Mythic+ Season 3,Personal Logs,Voidmend,Public,1752882231,"July 19, 2025 1:43 AM",000004391616,an hour
7VLdhmrXgMtAbyjw,key friday????,Personal Logs,Zorjeff,Public,1752877562,"July 19, 2025 12:26 AM",000026528014,7 hours
XL3FxZYr4Wd7RKgH,Mythic+ Season 3,Personal Logs,Molemidezhu,Public,1752876461,"July 19, 2025 12:07 AM",000011436480,3 hours
ybVqak4JCL9cHQnX,ptr m+ 1,Personal Logs,TomElvis,Public,1752870858,"July 18, 2025 10:34 PM",000018071466,5 hours
9C8AzDMgvtTZwQca,Mythic+ Season 3,Chaotic Aftermath,mrbadman,Public,1752861934,"July 18, 2025 8:05 PM",000004594951,an hour
fmwAHk27PpTCYy8N,Mythic+ Season 3,Personal Logs,momokido,Public,1752861918,"July 18, 2025 8:05 PM",000019955270,6 hours
mCrTWP7XYbDcN9dM,Mythic+ Season 3,Personal Logs,Jacqueas73,Public,1752858046,"July 18, 2025 7:00 PM",000025873178,7 hours
Aqc3QM2rvV6gb4jp,0.0,Personal Logs,Yegu,Public,1752839457,"July 18, 2025 1:50 PM",000013895837,4 hours
KZHDpgzY29cfX7rT,Mythic+ Season 3,long1216,luo1216,Public,1752839027,"July 18, 2025 1:43 PM",000004018847,an hour
kaqhmPQBW7fgrtw2,Mythic+ Season 3,Personal Logs,Karl666,Public,1752834450,"July 18, 2025 12:27 PM",000028039357,8 hours
fQ7rdZbpn8v3zBqC,Mythic+ Season 3,Personal Logs,春日影,Public,1752829370,"July 18, 2025 11:02 AM",000012445699,3 hours
8D9ZdNzcrJCFK3Q4,Mythic+ Season 3,Personal Logs,Seleucía,Public,1752825170,"July 18, 2025 9:52 AM",000012523631,3 hours
GKwY1BdJ4nz9CqWD,Mythic+ Season 3,Personal Logs,Voidmend,Public,1752823027,"July 18, 2025 9:17 AM",000003912648,an hour
bngwxQm2Kt4Wh8pL,Mythic+ Season 3,Personal Logs,juticed,Public,1752819865,"July 18, 2025 8:24 AM",000021250680,6 hours
adKq8XnAw6L9HRmv,Mythic+ Season 3,Personal Logs,春日影,Public,1752818744,"July 18, 2025 8:05 AM",000001891373,32 minutes
1JtDK32H8BXmAPZa,Mythic+ Season 3,Personal Logs,frydays,Public,1752816730,"July 18, 2025 7:32 AM",000001402397,23 minutes
B6QJ9CadY2RbA7yD,DKT 15圆顶破晨隐修院水闸,Personal Logs,Windfire,Public,1752813295,"July 18, 2025 6:34 AM",000019635947,5 hours
4N9Y68Dwz1xRHXkr,ptr thurs patch day,Personal Logs,Zorjeff,Public,1752807322,"July 18, 2025 4:55 AM",000022051812,6 hours
pWwyhTvBczGFC2dY,Mythic+ Season 3,Personal Logs,Voidmend,Public,1752798090,"July 18, 2025 2:21 AM",000009342919,3 hours
GtvJj9WL1TBmxPpr,Mythic+ Season 3,Personal Logs,Voidmend,Public,1752791838,"July 18, 2025 12:37 AM",000002944144,an hour
jQnyLAv4tNgRzhPK,Mythic+ Season 3,Personal Logs,tyujrtuy,Public,1752334262,"July 12, 2025 5:31 PM",000021151148,6 hours
YDgkwT7favF16nJh,Mythic+ Season 3,Personal Logs,Gio_KW,Public,1752198222,"July 11, 2025 3:43 AM",000004105592,an hour
fCgR8Vh2YdNwHqny,ptr,Personal Logs,Alfaburger,Public,1752155305,"July 10, 2025 3:48 PM",000004953511,an hour
MN4yQRY3vhGqC8LH,Mythic+ Season 3,Personal Logs,Gio_KW,Public,1752073006,"July 9, 2025 4:56 PM",000004105592,an hour
JnkVmbZFh4gRBqxw,Mythic+ Season 3,Personal Logs,Gio_KW,Public,1752072850,"July 9, 2025 4:54 PM",000004105592,an hour
mPnjVAqgWzyBaXQK,Mythic+ Season 3,Personal Logs,Sidea,Public,1751991524,"July 8, 2025 6:18 PM",000003064150,an hour
2wBgDcq7vkZdG4N8,Mythic+ Season 3,Personal Logs,slothlog,Public,1751973478,"July 8, 2025 1:17 PM",000002152042,36 minutes
kHXDPqz6Na3QBc8v,ptr1,Personal Logs,kalu74,Public,1751956665,"July 8, 2025 8:37 AM",000001621466,27 minutes
JPhADxc17HaXTZmC,Mythic+ Season 3,Personal Logs,Gio_KW,Public,1751937954,"July 8, 2025 3:25 AM",000015577157,4 hours
pc4HFfw92aNhRgBA,Mythic+ Season 3,Chaotic Aftermath,mrbadman,Public,1751934103,"July 8, 2025 2:21 AM",000006317328,2 hours
zfPJ4y8wnMrZqd12,Mythic+ Season 3,Personal Logs,ricardowarrior,Public,1751933512,"July 8, 2025 2:11 AM",000006156336,2 hours
RMB24VWCnzPtdmAv,Mythic+ Season 3,Personal Logs,ricardowarrior,Public,1751933423,"July 8, 2025 2:10 AM",000006156336,2 hours
ZANVam8hrXG3k96v,Mythic+ Season 3,Personal Logs,JayZonday,Public,1751928209,"July 8, 2025 12:43 AM",000022696562,6 hours
cPaLynAB6X1TWvq3,Mythic+ Season 3,Personal Logs,ricardowarrior,Public,1751928000,"July 8, 2025 12:40 AM",000001665201,28 minutes
CQPtY4DN9MWhy1zr,Mythic+ Season 3,Chaotic Aftermath,mrbadman,Public,1751926511,"July 8, 2025 12:15 AM",000007607906,2 hours
KVg6k1WNhrb3mTxQ,Mythic+ Season 3,Personal Logs,PainVx,Public,1751926040,"July 8, 2025 12:07 AM",000002467734,41 minutes
f8rgC9N6PMRDBaWV,ptr key monday,Personal Logs,Zorjeff,Public,1751922288,"July 7, 2025 11:04 PM",000028152188,8 hours
c3GqACxjfnmp28hk,Mythic+ Season 3,Personal Logs,healsforcash,Public,1751913462,"July 7, 2025 8:37 PM",000002961054,an hour
xKLzBHJnXZGNjygA,Mythic+ Season 3,Personal Logs,healsforcash,Public,1751913379,"July 7, 2025 8:36 PM",000005023916,an hour
gxVt9FmzaMdchPvB,Mythic+ Season 3,Personal Logs,Wordpudding,Public,1751905574,"July 7, 2025 6:26 PM",000006445252,2 hours
nQcyDWktYfPpjKqH,DKT 15破晨号15水闸,Personal Logs,Windfire,Public,1751905467,"July 7, 2025 6:24 PM",000006629364,2 hours
pxDwgvCPQKJFdBWM,Mythic+ Season 3,Personal Logs,momokido,Public,1751905315,"July 7, 2025 6:21 PM",000002794266,an hour
Tar16wZv8VF7QmBq,250707 DAWN +12 MM,Personal Logs,Umbrellas,Public,1751899556,"July 7, 2025 4:45 PM",000002460451,41 minutes
8AxwGpCKNFvdPk7Y,Mythic+ Season 3,Personal Logs,haywiire,Public,1751872140,"July 7, 2025 9:09 AM",000001468332,24 minutes
HLZhmWkAqtKGMvdb,Mythic+ Season 3,Personal Logs,ifixxed,Public,1751868792,"July 7, 2025 8:13 AM",000008661136,2 hours
qdyP7nkfzQTg12Ca,Mythic+ Season 3,Chaotic Aftermath,mrbadman,Public,1751859632,"July 7, 2025 5:40 AM",000012977958,4 hours
