item_id,from,dropped_by,boss_position,gear_slot,gear_type,name,distribution,stats,mainstat,DeathKnightBlood,DeathKnightFrost,DeathKnightUH,DemonHunterHavoc,DemonHunterVeng,DruidBear,DruidCat,DruidOwl,DruidResto,EvokerAug,EvokerDev,EvokerPres,HunterBM,HunterMM,HunterSV,MageArc,MageFire,MageFrost,MonkBrew,MonkMW,MonkWW,PaladinHoly,PaladinProt,PaladinRet,PriestDisc,PriestHoly,PriestShad,RogueAss,RogueOut,RogueSub,ShamanEle,ShamanEnh,ShamanResto,WarlockAff,WarlockDemo,WarlockDest,WarriorArms,WarriorFury,WarriorProt,agility,bind,critical strike,dropped_in,haste,intellect,item_level,mastery,primary_stats,required_level,secondary_stats,sell_price,strength,unique,versatility,spec_ids,spec_names
221172,City of Threads,Nx,2 of 4,Held In Off-hand,,Pail of Preserved Obscurity,60% Mastery + 39% Haste,Intellect,Intellect,0%,0%,0%,0%,0%,0%,0%,33%,33%,33%,33%,33%,0%,0%,0%,33%,33%,33%,0%,50%,0%,50%,0%,0%,33%,33%,33%,0%,0%,0%,33%,0%,33%,33%,33%,33%,0%,0%,0%,0%,Soulbound,0%,City of Threads,39%,100%,437,60%,{'Intellect': 886},68,"{'Haste': 166, 'Mastery': 257}","44 gold, 50 silver, 30 copper",0%,False,0%,"62, 63, 64, 65, 102, 105, 256, 257, 258, 262, 264, 265, 266, 267, 270, 1467, 1468, 1473","Arcane Mage, Fire Mage, Frost Mage, Holy Paladin, Balance Druid, Restoration Druid, Discipline Priest, Holy Priest, Shadow Priest, Elemental Shaman, Restoration Shaman, Affliction Warlock, Demonology Warlock, Destruction Warlock, Mistweaver Monk, Devastation Evoker, Preservation Evoker, Augmentation Evoker"
221097,Darkflame Cleft,Ol' Waxbeard,1 of 4,Held In Off-hand,,Arcane Scuttle,58% Versatility + 41% Critical Strike,Intellect,Intellect,0%,0%,0%,0%,0%,0%,0%,50%,50%,33%,33%,33%,0%,0%,0%,50%,50%,50%,0%,50%,0%,50%,0%,0%,50%,50%,50%,0%,0%,0%,33%,0%,33%,50%,50%,50%,0%,0%,0%,0%,Soulbound,41%,Darkflame Cleft,0%,100%,437,0%,{'Intellect': 886},68,"{'Critical Strike': 175, 'Versatility': 248}","45 gold, 36 silver, 10 copper",0%,False,58%,"62, 63, 64, 65, 102, 105, 256, 257, 258, 262, 264, 265, 266, 267, 270, 1467, 1468, 1473","Arcane Mage, Fire Mage, Frost Mage, Holy Paladin, Balance Druid, Restoration Druid, Discipline Priest, Holy Priest, Shadow Priest, Elemental Shaman, Restoration Shaman, Affliction Warlock, Demonology Warlock, Destruction Warlock, Mistweaver Monk, Devastation Evoker, Preservation Evoker, Augmentation Evoker"
221132,Dawnbreaker,Speaker Shadowcrown,1 of 3,Held In Off-hand,,Overflowing Umbral Pail,65% Versatility + 34% Critical Strike,Intellect,Intellect,0%,0%,0%,0%,0%,0%,0%,33%,33%,50%,50%,50%,0%,0%,0%,33%,33%,33%,0%,33%,0%,33%,0%,0%,33%,33%,33%,0%,0%,0%,50%,0%,50%,33%,33%,33%,0%,0%,0%,0%,Soulbound,34%,The Dawnbreaker,0%,100%,437,0%,{'Intellect': 886},68,"{'Critical Strike': 148, 'Versatility': 275}","44 gold, 51 silver, 67 copper",0%,False,65%,"62, 63, 64, 65, 102, 105, 256, 257, 258, 262, 264, 265, 266, 267, 270, 1467, 1468, 1473","Arcane Mage, Fire Mage, Frost Mage, Holy Paladin, Balance Druid, Restoration Druid, Discipline Priest, Holy Priest, Shadow Priest, Elemental Shaman, Restoration Shaman, Affliction Warlock, Demonology Warlock, Destruction Warlock, Mistweaver Monk, Devastation Evoker, Preservation Evoker, Augmentation Evoker"
221164,Ara-Kara,Ki'katal the Harvester,3 of 3,Legs,Cloth,Archaic Venomancer's Footwraps,65% Haste + 34% Critical Strike,H>C,Intellect,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,33%,33%,33%,0%,0%,0%,0%,0%,0%,33%,33%,33%,0%,0%,0%,0%,0%,0%,33%,33%,33%,0%,0%,0%,0%,Soulbound,34%,"Ara-Kara, City of Echoes",65%,100%,437,0%,{'Intellect': 578},68,"{'Critical Strike': 296, 'Haste': 550}","50 gold, 36 silver, 85 copper",0%,False,0%,"62, 63, 64, 256, 257, 258, 265, 266, 267","Arcane Mage, Fire Mage, Frost Mage, Discipline Priest, Holy Priest, Shadow Priest, Affliction Warlock, Demonology Warlock, Destruction Warlock"
221050,Rookery,Voidstone Monstrosity,3 of 3,Legs,Cloth,Ancient Hardened Legwraps,65% Haste + 34% Critical Strike,H>C,Intellect,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,33%,33%,33%,0%,0%,0%,0%,0%,0%,33%,33%,33%,0%,0%,0%,0%,0%,0%,33%,33%,33%,0%,0%,0%,0%,Soulbound,34%,The Rookery,65%,100%,437,0%,{'Intellect': 578},68,"{'Critical Strike': 296, 'Haste': 550}","55 gold, 47 silver, 37 copper",0%,False,0%,"62, 63, 64, 256, 257, 258, 265, 266, 267","Arcane Mage, Fire Mage, Frost Mage, Discipline Priest, Holy Priest, Shadow Priest, Affliction Warlock, Demonology Warlock, Destruction Warlock"
221060,Cinderbrew,I'pa,2 of 4,Neck,,Strapped Rescue-Keg,70% Haste + 29% Mastery,H>M,,50%,50%,50%,50%,50%,33%,33%,33%,33%,33%,33%,33%,50%,50%,33%,33%,33%,33%,33%,33%,33%,33%,50%,50%,33%,33%,33%,50%,50%,50%,33%,50%,33%,33%,33%,33%,50%,50%,50%,0%,Soulbound,0%,Cinderbrew Meadery,70%,0%,437,29%,{},68,"{'Haste': 1228, 'Mastery': 526}","22 gold, 33 silver, 55 copper",0%,False,0%,"250, 251, 252, 577, 581, 102, 103, 104, 105, 1467, 1468, 1473, 253, 254, 255, 62, 63, 64, 268, 270, 269, 65, 66, 70, 256, 257, 258, 259, 260, 261, 262, 263, 264, 265, 266, 267, 71, 72, 73","Blood Death Knight, Frost Death Knight, Unholy Death Knight, Havoc Demon Hunter, Vengeance Demon Hunter, Balance Druid, Feral Druid, Guardian Druid, Restoration Druid, Devastation Evoker, Preservation Evoker, Augmentation Evoker, Beast Mastery Hunter, Marksmanship Hunter, Survival Hunter, Arcane Mage, Fire Mage, Frost Mage, Brewmaster Monk, Mistweaver Monk, Windwalker Monk, Holy Paladin, Protection Paladin, Retribution Paladin, Discipline Priest, Holy Priest, Shadow Priest, Assassination Rogue, Outlaw Rogue, Subtlety Rogue, Elemental Shaman, Enhancement Shaman, Restoration Shaman, Affliction Warlock, Demonology Warlock, Destruction Warlock, Arms Warrior, Fury Warrior, Protection Warrior"
221181,City of Threads,The Coaglamation,3 of 4,Neck,,Elder's Hemolymphal Periapt,61% Versatility + 38% Critical Strike,V>C,,50%,50%,50%,50%,50%,50%,50%,33%,33%,33%,33%,33%,50%,50%,50%,33%,33%,33%,50%,33%,50%,25%,33%,50%,33%,33%,33%,50%,50%,50%,25%,50%,25%,33%,33%,33%,50%,50%,33%,0%,Soulbound,38%,City of Threads,0%,0%,437,0%,{},68,"{'Critical Strike': 677, 'Versatility': 1078}","23 gold, 60 silver, 42 copper",0%,False,61%,"250, 251, 252, 577, 581, 102, 103, 104, 105, 1467, 1468, 1473, 253, 254, 255, 62, 63, 64, 268, 270, 269, 65, 66, 70, 256, 257, 258, 259, 260, 261, 262, 263, 264, 265, 266, 267, 71, 72, 73","Blood Death Knight, Frost Death Knight, Unholy Death Knight, Havoc Demon Hunter, Vengeance Demon Hunter, Balance Druid, Feral Druid, Guardian Druid, Restoration Druid, Devastation Evoker, Preservation Evoker, Augmentation Evoker, Beast Mastery Hunter, Marksmanship Hunter, Survival Hunter, Arcane Mage, Fire Mage, Frost Mage, Brewmaster Monk, Mistweaver Monk, Windwalker Monk, Holy Paladin, Protection Paladin, Retribution Paladin, Discipline Priest, Holy Priest, Shadow Priest, Assassination Rogue, Outlaw Rogue, Subtlety Rogue, Elemental Shaman, Enhancement Shaman, Restoration Shaman, Affliction Warlock, Demonology Warlock, Destruction Warlock, Arms Warrior, Fury Warrior, Protection Warrior"
221103,Darkflame Cleft,Blazikon,2 of 4,Neck,,Flickering Glowtorc,67% Critical Strike + 32% Versatility,C>V,,50%,50%,50%,50%,50%,50%,50%,33%,33%,33%,33%,33%,50%,50%,50%,33%,33%,33%,50%,33%,50%,33%,50%,50%,33%,33%,33%,50%,50%,50%,33%,50%,33%,33%,33%,33%,50%,50%,50%,0%,Soulbound,67%,Darkflame Cleft,0%,0%,437,0%,{},68,"{'Critical Strike': 1178, 'Versatility': 576}","23 gold, 18 silver, 20 copper",0%,False,32%,"250, 251, 252, 577, 581, 102, 103, 104, 105, 1467, 1468, 1473, 253, 254, 255, 62, 63, 64, 268, 270, 269, 65, 66, 70, 256, 257, 258, 259, 260, 261, 262, 263, 264, 265, 266, 267, 71, 72, 73","Blood Death Knight, Frost Death Knight, Unholy Death Knight, Havoc Demon Hunter, Vengeance Demon Hunter, Balance Druid, Feral Druid, Guardian Druid, Restoration Druid, Devastation Evoker, Preservation Evoker, Augmentation Evoker, Beast Mastery Hunter, Marksmanship Hunter, Survival Hunter, Arcane Mage, Fire Mage, Frost Mage, Brewmaster Monk, Mistweaver Monk, Windwalker Monk, Holy Paladin, Protection Paladin, Retribution Paladin, Discipline Priest, Holy Priest, Shadow Priest, Assassination Rogue, Outlaw Rogue, Subtlety Rogue, Elemental Shaman, Enhancement Shaman, Restoration Shaman, Affliction Warlock, Demonology Warlock, Destruction Warlock, Arms Warrior, Fury Warrior, Protection Warrior"
221165,Ara-Kara,Ki'katal the Harvester,3 of 3,One-Hand,Dagger,Unceremonious Bloodletter,62% Haste + 37% Critical Strike,Intellect,Intellect,0%,0%,0%,0%,0%,0%,0%,33%,33%,33%,33%,33%,0%,0%,0%,33%,33%,33%,0%,0%,0%,0%,0%,0%,33%,33%,33%,0%,0%,0%,33%,0%,33%,33%,33%,33%,0%,0%,0%,0%,Soulbound,37%,"Ara-Kara, City of Echoes",62%,100%,437,0%,{'Intellect': 1682},68,"{'Critical Strike': 157, 'Haste': 266}","72 gold, 22 silver, 79 copper",0%,False,0%,"62, 63, 64, 102, 105, 256, 257, 258, 262, 264, 265, 266, 267, 1467, 1468, 1473","Arcane Mage, Fire Mage, Frost Mage, Balance Druid, Restoration Druid, Discipline Priest, Holy Priest, Shadow Priest, Elemental Shaman, Restoration Shaman, Affliction Warlock, Demonology Warlock, Destruction Warlock, Devastation Evoker, Preservation Evoker, Augmentation Evoker"
221062,Cinderbrew,Benk Buzzbee,3 of 4,One-Hand,Dagger,Scalding Queenmaker's Shiv,60% Critical Strike + 39% Mastery,Intellect,Intellect,0%,0%,0%,0%,0%,0%,0%,50%,50%,50%,50%,50%,0%,0%,0%,50%,50%,50%,0%,0%,0%,0%,0%,0%,50%,50%,50%,0%,0%,0%,50%,0%,50%,50%,50%,50%,0%,0%,0%,0%,Soulbound,60%,Cinderbrew Meadery,0%,100%,437,39%,{'Intellect': 1682},68,"{'Critical Strike': 257, 'Mastery': 166}","75 gold, 1 silver, 20 copper",0%,False,0%,"62, 63, 64, 102, 105, 256, 257, 258, 262, 264, 265, 266, 267, 1467, 1468, 1473","Arcane Mage, Fire Mage, Frost Mage, Balance Druid, Restoration Druid, Discipline Priest, Holy Priest, Shadow Priest, Elemental Shaman, Restoration Shaman, Affliction Warlock, Demonology Warlock, Destruction Warlock, Devastation Evoker, Preservation Evoker, Augmentation Evoker"
221171,City of Threads,Nx,2 of 4,One-Hand,Dagger,Kingslayer's Frostfang,58% Mastery + 41% Versatility,Intellect,Intellect,0%,0%,0%,0%,0%,0%,0%,33%,33%,33%,33%,33%,0%,0%,0%,33%,33%,33%,0%,0%,0%,0%,0%,0%,33%,33%,33%,0%,0%,0%,33%,0%,33%,33%,33%,33%,0%,0%,0%,0%,Soulbound,0%,City of Threads,0%,100%,437,58%,{'Intellect': 1682},68,"{'Versatility': 175, 'Mastery': 248}","73 gold, 89 silver, 99 copper",0%,False,41%,"62, 63, 64, 102, 105, 256, 257, 258, 262, 264, 265, 266, 267, 1467, 1468, 1473","Arcane Mage, Fire Mage, Frost Mage, Balance Druid, Restoration Druid, Discipline Priest, Holy Priest, Shadow Priest, Elemental Shaman, Restoration Shaman, Affliction Warlock, Demonology Warlock, Destruction Warlock, Devastation Evoker, Preservation Evoker, Augmentation Evoker"
221122,Priory,Baron Braunpyke,2 of 3,One-Hand,Mace,Hand of Beledar,58% Mastery + 41% Critical Strike,Intellect,Intellect,0%,0%,0%,0%,0%,0%,0%,33%,33%,33%,33%,33%,0%,0%,0%,0%,0%,0%,0%,33%,0%,33%,0%,0%,33%,33%,33%,0%,0%,0%,33%,0%,33%,0%,0%,0%,0%,0%,0%,0%,Soulbound,41%,Priory of the Sacred Flame,0%,100%,437,58%,{'Intellect': 1682},68,"{'Critical Strike': 175, 'Mastery': 248}","76 gold, 98 silver, 66 copper",0%,False,0%,"65, 102, 105, 256, 257, 258, 262, 264, 270, 1467, 1468, 1473","Holy Paladin, Balance Druid, Restoration Druid, Discipline Priest, Holy Priest, Shadow Priest, Elemental Shaman, Restoration Shaman, Mistweaver Monk, Devastation Evoker, Preservation Evoker, Augmentation Evoker"
221072,Cinderbrew,Goldie Baronbottom,4 of 4,Shoulder,Cloth,Moneymaking Businessmantle,58% Critical Strike + 41% Mastery,C>M,Intellect,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,33%,33%,33%,0%,0%,0%,0%,0%,0%,33%,33%,33%,0%,0%,0%,0%,0%,0%,33%,33%,33%,0%,0%,0%,0%,Soulbound,58%,Cinderbrew Meadery,0%,100%,437,41%,{'Intellect': 433},68,"{'Critical Strike': 372, 'Mastery': 263}","37 gold, 84 silver, 32 copper",0%,False,0%,"62, 63, 64, 256, 257, 258, 265, 266, 267","Arcane Mage, Fire Mage, Frost Mage, Discipline Priest, Holy Priest, Shadow Priest, Affliction Warlock, Demonology Warlock, Destruction Warlock"
221115,Darkflame Cleft,The Darkness,4 of 4,Shoulder,Cloth,Photophobic Amice,60% Versatility + 39% Mastery,V>M,Intellect,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,50%,50%,50%,0%,0%,0%,0%,0%,0%,50%,50%,50%,0%,0%,0%,0%,0%,0%,50%,50%,50%,0%,0%,0%,0%,Soulbound,0%,Darkflame Cleft,0%,100%,437,39%,{'Intellect': 433},68,"{'Versatility': 385, 'Mastery': 249}","39 gold, 32 silver, 19 copper",0%,False,60%,"62, 63, 64, 256, 257, 258, 265, 266, 267","Arcane Mage, Fire Mage, Frost Mage, Discipline Priest, Holy Priest, Shadow Priest, Affliction Warlock, Demonology Warlock, Destruction Warlock"
221135,Dawnbreaker,Speaker Shadowcrown,1 of 3,Shoulder,Cloth,Fanatic's Blackened Shoulderwraps,64% Versatility + 35% Critical Strike,V>C,Intellect,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,33%,33%,33%,0%,0%,0%,0%,0%,0%,33%,33%,33%,0%,0%,0%,0%,0%,0%,33%,33%,33%,0%,0%,0%,0%,Soulbound,35%,The Dawnbreaker,0%,100%,437,0%,{'Intellect': 433},68,"{'Critical Strike': 222, 'Versatility': 412}","39 gold, 31 silver, 40 copper",0%,False,64%,"62, 63, 64, 256, 257, 258, 265, 266, 267","Arcane Mage, Fire Mage, Frost Mage, Discipline Priest, Holy Priest, Shadow Priest, Affliction Warlock, Demonology Warlock, Destruction Warlock"
219314,Ara-Kara,Avanoxx,1 of 3,Trinket,,Ara-Kara Sacbrood,100% Haste,,,50%,50%,50%,50%,50%,50%,50%,50%,50%,33%,33%,33%,50%,50%,50%,50%,50%,50%,50%,33%,50%,33%,50%,50%,100%,100%,100%,50%,50%,50%,50%,50%,50%,50%,50%,50%,50%,50%,50%,0%,Soulbound,0%,"Ara-Kara, City of Echoes",100%,0%,437,0%,{},68,{'Haste': 604},"46 gold, 19 silver, 17 copper",0%,True,0%,"250, 251, 252, 577, 581, 102, 103, 104, 105, 1467, 1468, 1473, 253, 254, 255, 62, 63, 64, 268, 270, 269, 65, 66, 70, 256, 257, 258, 259, 260, 261, 262, 263, 264, 265, 266, 267, 71, 72, 73","Blood Death Knight, Frost Death Knight, Unholy Death Knight, Havoc Demon Hunter, Vengeance Demon Hunter, Balance Druid, Feral Druid, Guardian Druid, Restoration Druid, Devastation Evoker, Preservation Evoker, Augmentation Evoker, Beast Mastery Hunter, Marksmanship Hunter, Survival Hunter, Arcane Mage, Fire Mage, Frost Mage, Brewmaster Monk, Mistweaver Monk, Windwalker Monk, Holy Paladin, Protection Paladin, Retribution Paladin, Discipline Priest, Holy Priest, Shadow Priest, Assassination Rogue, Outlaw Rogue, Subtlety Rogue, Elemental Shaman, Enhancement Shaman, Restoration Shaman, Affliction Warlock, Demonology Warlock, Destruction Warlock, Arms Warrior, Fury Warrior, Protection Warrior"
219317,Ara-Kara,Ki'katal the Harvester,3 of 3,Trinket,,Harvester's Edict,,"Agility,Intellect","Agility,Intellect",0%,0%,0%,33%,33%,33%,33%,33%,33%,33%,33%,33%,50%,50%,33%,33%,33%,33%,33%,50%,33%,50%,0%,0%,33%,33%,33%,50%,50%,50%,33%,50%,33%,33%,33%,33%,0%,0%,0%,100%,Soulbound,0%,"Ara-Kara, City of Echoes",0%,100%,437,0%,"{'Agility': 549, 'Intellect': 549}",68,{},"46 gold, 69 silver, 10 copper",0%,True,0%,"62, 63, 64, 65, 102, 103, 104, 105, 253, 254, 255, 256, 257, 258, 259, 260, 261, 262, 263, 264, 265, 266, 267, 268, 269, 270, 577, 581, 1467, 1468, 1473","Arcane Mage, Fire Mage, Frost Mage, Holy Paladin, Balance Druid, Feral Druid, Guardian Druid, Restoration Druid, Beast Mastery Hunter, Marksmanship Hunter, Survival Hunter, Discipline Priest, Holy Priest, Shadow Priest, Assassination Rogue, Outlaw Rogue, Subtlety Rogue, Elemental Shaman, Enhancement Shaman, Restoration Shaman, Affliction Warlock, Demonology Warlock, Destruction Warlock, Brewmaster Monk, Windwalker Monk, Mistweaver Monk, Havoc Demon Hunter, Vengeance Demon Hunter, Devastation Evoker, Preservation Evoker, Augmentation Evoker"
219297,Cinderbrew,Brew Master Aldryr,1 of 4,Trinket,,Cinderbrew Stein,,,,33%,33%,33%,33%,33%,33%,33%,33%,33%,50%,50%,50%,50%,50%,50%,50%,50%,50%,25%,33%,25%,33%,33%,33%,50%,50%,50%,33%,25%,33%,50%,33%,50%,50%,50%,50%,33%,33%,33%,0%,Soulbound,0%,Cinderbrew Meadery,0%,0%,437,0%,{},68,{},"46 gold, 69 silver, 55 copper",0%,True,0%,"250, 251, 252, 577, 581, 102, 103, 104, 105, 1467, 1468, 1473, 253, 254, 255, 62, 63, 64, 268, 270, 269, 65, 66, 70, 256, 257, 258, 259, 260, 261, 262, 263, 264, 265, 266, 267, 71, 72, 73","Blood Death Knight, Frost Death Knight, Unholy Death Knight, Havoc Demon Hunter, Vengeance Demon Hunter, Balance Druid, Feral Druid, Guardian Druid, Restoration Druid, Devastation Evoker, Preservation Evoker, Augmentation Evoker, Beast Mastery Hunter, Marksmanship Hunter, Survival Hunter, Arcane Mage, Fire Mage, Frost Mage, Brewmaster Monk, Mistweaver Monk, Windwalker Monk, Holy Paladin, Protection Paladin, Retribution Paladin, Discipline Priest, Holy Priest, Shadow Priest, Assassination Rogue, Outlaw Rogue, Subtlety Rogue, Elemental Shaman, Enhancement Shaman, Restoration Shaman, Affliction Warlock, Demonology Warlock, Destruction Warlock, Arms Warrior, Fury Warrior, Protection Warrior"
219299,Cinderbrew,Goldie Baronbottom,4 of 4,Trinket,,Synergistic Brewterializer,,Intellect,Intellect,0%,0%,0%,0%,0%,0%,0%,33%,33%,33%,33%,33%,0%,0%,0%,33%,33%,33%,0%,33%,0%,33%,0%,0%,33%,33%,33%,0%,0%,0%,33%,0%,33%,33%,33%,33%,0%,0%,0%,0%,Soulbound,0%,Cinderbrew Meadery,0%,100%,437,0%,{'Intellect': 549},68,{},"47 gold, 3 silver, 14 copper",0%,True,0%,"62, 63, 64, 65, 102, 105, 256, 257, 258, 262, 264, 265, 266, 267, 270, 1467, 1468, 1473","Arcane Mage, Fire Mage, Frost Mage, Holy Paladin, Balance Druid, Restoration Druid, Discipline Priest, Holy Priest, Shadow Priest, Elemental Shaman, Restoration Shaman, Affliction Warlock, Demonology Warlock, Destruction Warlock, Mistweaver Monk, Devastation Evoker, Preservation Evoker, Augmentation Evoker"
219318,City of Threads,Orator Krix'vizk,1 of 4,Trinket,,Oppressive Orator's Larynx,,,,50%,50%,50%,50%,50%,50%,50%,33%,33%,33%,33%,33%,50%,50%,50%,33%,33%,33%,50%,33%,50%,50%,50%,50%,33%,33%,33%,50%,50%,50%,33%,50%,33%,33%,33%,33%,50%,50%,50%,0%,Soulbound,0%,City of Threads,0%,0%,437,0%,{},68,{},"46 gold, 85 silver, 89 copper",0%,True,0%,"250, 251, 252, 577, 581, 102, 103, 104, 105, 1467, 1468, 1473, 253, 254, 255, 62, 63, 64, 268, 270, 269, 65, 66, 70, 256, 257, 258, 259, 260, 261, 262, 263, 264, 265, 266, 267, 71, 72, 73","Blood Death Knight, Frost Death Knight, Unholy Death Knight, Havoc Demon Hunter, Vengeance Demon Hunter, Balance Druid, Feral Druid, Guardian Druid, Restoration Druid, Devastation Evoker, Preservation Evoker, Augmentation Evoker, Beast Mastery Hunter, Marksmanship Hunter, Survival Hunter, Arcane Mage, Fire Mage, Frost Mage, Brewmaster Monk, Mistweaver Monk, Windwalker Monk, Holy Paladin, Protection Paladin, Retribution Paladin, Discipline Priest, Holy Priest, Shadow Priest, Assassination Rogue, Outlaw Rogue, Subtlety Rogue, Elemental Shaman, Enhancement Shaman, Restoration Shaman, Affliction Warlock, Demonology Warlock, Destruction Warlock, Arms Warrior, Fury Warrior, Protection Warrior"
219320,City of Threads,The Coaglamation,3 of 4,Trinket,,Viscous Coaglam,,Intellect,Intellect,0%,0%,0%,0%,0%,0%,0%,33%,33%,33%,33%,33%,0%,0%,0%,33%,33%,33%,0%,33%,0%,25%,0%,0%,33%,33%,33%,0%,0%,0%,25%,0%,25%,33%,33%,33%,0%,0%,0%,0%,Soulbound,0%,City of Threads,0%,100%,437,0%,{'Intellect': 549},68,{},"47 gold, 19 silver, 3 copper",0%,True,0%,"62, 63, 64, 65, 102, 105, 256, 257, 258, 262, 264, 265, 266, 267, 270, 1467, 1468, 1473","Arcane Mage, Fire Mage, Frost Mage, Holy Paladin, Balance Druid, Restoration Druid, Discipline Priest, Holy Priest, Shadow Priest, Elemental Shaman, Restoration Shaman, Affliction Warlock, Demonology Warlock, Destruction Warlock, Mistweaver Monk, Devastation Evoker, Preservation Evoker, Augmentation Evoker"
219321,City of Threads,"Izo, the Grand Splicer",4 of 4,Trinket,,Cirral Concoctory,,Intellect,Intellect,0%,0%,0%,0%,0%,0%,0%,33%,33%,33%,33%,33%,0%,0%,0%,33%,33%,33%,0%,33%,0%,33%,0%,0%,33%,33%,33%,0%,0%,0%,33%,0%,33%,33%,33%,33%,0%,0%,0%,0%,Soulbound,0%,City of Threads,0%,100%,437,0%,{'Intellect': 549},68,{},"47 gold, 35 silver, 83 copper",0%,True,0%,"62, 63, 64, 65, 102, 105, 256, 257, 258, 262, 264, 265, 266, 267, 270, 1467, 1468, 1473","Arcane Mage, Fire Mage, Frost Mage, Holy Paladin, Balance Druid, Restoration Druid, Discipline Priest, Holy Priest, Shadow Priest, Elemental Shaman, Restoration Shaman, Affliction Warlock, Demonology Warlock, Destruction Warlock, Mistweaver Monk, Devastation Evoker, Preservation Evoker, Augmentation Evoker"
219305,Darkflame Cleft,Blazikon,2 of 4,Trinket,,Carved Blazikon Wax,,Intellect,Intellect,0%,0%,0%,0%,0%,0%,0%,33%,33%,33%,33%,33%,0%,0%,0%,33%,33%,33%,0%,33%,0%,33%,0%,0%,33%,33%,33%,0%,0%,0%,33%,0%,33%,33%,33%,33%,0%,0%,0%,0%,Soulbound,0%,Darkflame Cleft,0%,100%,437,0%,{'Intellect': 549},68,{},"43 gold, 48 silver, 62 copper",0%,True,0%,"62, 63, 64, 65, 102, 105, 256, 257, 258, 262, 264, 265, 266, 267, 270, 1467, 1468, 1473","Arcane Mage, Fire Mage, Frost Mage, Holy Paladin, Balance Druid, Restoration Druid, Discipline Priest, Holy Priest, Shadow Priest, Elemental Shaman, Restoration Shaman, Affliction Warlock, Demonology Warlock, Destruction Warlock, Mistweaver Monk, Devastation Evoker, Preservation Evoker, Augmentation Evoker"
219306,Darkflame Cleft,The Candle King,3 of 4,Trinket,,Burin of the Candle King,,Intellect,Intellect,0%,0%,0%,0%,0%,0%,0%,33%,33%,25%,25%,25%,0%,0%,0%,33%,33%,33%,0%,25%,0%,33%,0%,0%,33%,33%,33%,0%,0%,0%,25%,0%,25%,33%,33%,33%,0%,0%,0%,0%,Soulbound,0%,Darkflame Cleft,0%,100%,437,0%,{'Intellect': 549},68,{},"43 gold, 65 silver, 42 copper",0%,True,0%,"62, 63, 64, 65, 102, 105, 256, 257, 258, 262, 264, 265, 266, 267, 270, 1467, 1468, 1473","Arcane Mage, Fire Mage, Frost Mage, Holy Paladin, Balance Druid, Restoration Druid, Discipline Priest, Holy Priest, Shadow Priest, Elemental Shaman, Restoration Shaman, Affliction Warlock, Demonology Warlock, Destruction Warlock, Mistweaver Monk, Devastation Evoker, Preservation Evoker, Augmentation Evoker"
219307,Darkflame Cleft,The Darkness,4 of 4,Trinket,,Remnant of Darkness,,,,33%,33%,33%,50%,50%,50%,50%,50%,50%,50%,50%,50%,50%,50%,50%,50%,50%,50%,50%,50%,50%,50%,50%,33%,50%,50%,50%,33%,50%,33%,50%,50%,50%,50%,50%,50%,33%,33%,50%,0%,Soulbound,0%,Darkflame Cleft,0%,0%,437,0%,{},68,{},"43 gold, 82 silver, 22 copper",0%,True,0%,"250, 251, 252, 577, 581, 102, 103, 104, 105, 1467, 1468, 1473, 253, 254, 255, 62, 63, 64, 268, 270, 269, 65, 66, 70, 256, 257, 258, 259, 260, 261, 262, 263, 264, 265, 266, 267, 71, 72, 73","Blood Death Knight, Frost Death Knight, Unholy Death Knight, Havoc Demon Hunter, Vengeance Demon Hunter, Balance Druid, Feral Druid, Guardian Druid, Restoration Druid, Devastation Evoker, Preservation Evoker, Augmentation Evoker, Beast Mastery Hunter, Marksmanship Hunter, Survival Hunter, Arcane Mage, Fire Mage, Frost Mage, Brewmaster Monk, Mistweaver Monk, Windwalker Monk, Holy Paladin, Protection Paladin, Retribution Paladin, Discipline Priest, Holy Priest, Shadow Priest, Assassination Rogue, Outlaw Rogue, Subtlety Rogue, Elemental Shaman, Enhancement Shaman, Restoration Shaman, Affliction Warlock, Demonology Warlock, Destruction Warlock, Arms Warrior, Fury Warrior, Protection Warrior"
