spell_id,page_source,page_source_is_valid,spell_name,icon_id,cast_time,cast_value_is_channeled,cast_value_is_instant,npc_id,npc_name,zone_id,zone_page_source,zone_page_source_is_valid,zone_name,zone_name_was_found
466188,,True,Thunder Punch,839974,Instant,False,True,226404,Geezle Gigazap,15452,,True,Zone Name Not Found,False
434284,,True,Burrow Charge,5260435,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
473220,,True,Sonic Boom,6238558,3 seconds,False,False,226398,Big M.O.M.M.A.,15452,,True,Zone Name Not Found,False
453583,,True,Charge,132337,Instant,False,True,216337,"Bloodworker"",""Off-Duty Bloodworker",-1,,False,Zone Name Not Found,False
434119,,True,Spinneret's Websnap,5764931,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
434407,,True,Rolling Acid,5764925,3 seconds,False,False,213937,Rasha'nan,-1,,False,Zone Name Not Found,False
465051,,True,Xal'atath's Bargain: Devour,5927657,4 seconds,False,False,230937,Xal'atath,-1,,False,Zone Name Not Found,False
355889,,True,Hard Light Baton,3894441,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
346980,,True,Empowered Defense,236254,3 seconds,False,False,176551,Vault Purifier,13577,,True,Zone Name Not Found,False
426734,,True,Burning Shadows,136181,2 seconds,False,False,211087,Speaker Shadowcrown,14971,,True,Zone Name Not Found,False
473719,,True,Kinetic Explosive Gel,132386,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
315341,,True,Between the Eyes,135610,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
1237071,,True,Stone Fist,366938,3 seconds,False,False,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
1222183,,True,Farstalker's Leap,236171,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
424621,,True,Brutal Smash,136025,4.5 seconds,False,False,211291,Sergeant Shaynemail,14954,,True,Zone Name Not Found,False
468647,,True,Leaping Spark,252174,Instant,False,True,232690,Leaping Spark,-1,,False,Zone Name Not Found,False
1236973,,True,Erupting Torment,3528311,3.5 seconds,False,False,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
8042,,True,Earth Shock,136026,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
77575,,True,Outbreak,348565,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
474337,,True,Shreddation,134427,3 seconds,False,False,230740,Shreddinator 3000,15452,,True,Zone Name Not Found,False
1216611,,True,Battery Discharge,132488,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
427002,,True,Terrifying Slam,1508516,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
346876,,True,Shearing Swings,970853,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
224729,,True,Bursting Shot,1376038,Instant,False,True,68,Stormwind City Guard,-1,,False,Zone Name Not Found,False
1236964,,True,Erupting Torment,3528311,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
326441,,True,Sin Quake,136025,1.5 seconds,False,False,164557,Shard of Halkias,12831,,True,Zone Name Not Found,False
1217381,,True,Engorge,3155460,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
326891,,True,Anguish,3528308,Instant,False,True,167876,Inquisitor Sigar,12831,,True,Zone Name Not Found,False
346297,,True,Unstable Explosion,1044088,Instant,False,True,186159,Unstable Goods,13577,,True,Zone Name Not Found,False
346961,,True,Purging Field,135903,Instant,False,True,175663,Hylbrande,13577,,True,Zone Name Not Found,False
974,,True,Earth Shield,136089,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
348276,,True,Arming,3610506,Instant,False,True,176438,Arm Left,-1,,False,Zone Name Not Found,False
372608,,True,Surge Forward,4640490,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
27827,,False,Name Not Found,-1,Cast Time Not Found,False,False,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
1239281,,True,Warp Strike,135736,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
116888,,True,Shroud of Purgatory,134430,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
464294,,True,Weapons Stockpile Explosion,986484,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
472755,,True,Shrapnel,2115301,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
119381,,True,Leg Sweep,642414,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
473351,,True,Electrocrush,252174,1.5 seconds,False,False,226398,Big M.O.M.M.A.,15452,,True,Zone Name Not Found,False
351646,,True,Hyperlight Nova,4037124,3.5 seconds,False,False,177269,So'leah,13577,,True,Zone Name Not Found,False
426736,,True,Shadow Shroud,457655,Instant,False,True,211087,Speaker Shadowcrown,14971,,True,Zone Name Not Found,False
434655,,True,Arathi Bombs,2115301,Instant,False,True,213937,Rasha'nan,14971,,True,Zone Name Not Found,False
463058,,True,Bloodthirsty Cackle,132117,2.5 seconds,False,False,229252,Darkfuse Hyena,15452,,True,Zone Name Not Found,False
356001,,True,Beam Splicer,4037119,1.5 seconds,False,False,179954,Beam Splicer,13577,,True,Zone Name Not Found,False
468680,,True,Crabsplosion,5874196,Instant,False,True,231497,Bombshell Crab,15452,,True,Zone Name Not Found,False
355900,,True,Disruption Grenade,4037124,500 milliseconds,False,False,177807,Customs Security,13577,,True,Zone Name Not Found,False
346957,,True,Purged by Fire,612968,3 seconds,False,False,176126,Purged by Fire Stalker,-1,,False,Zone Name Not Found,False
357238,,True,Wandering Pulsar,1717106,1.5 seconds,False,False,180429,Adorned Starseer,13577,,True,Zone Name Not Found,False
349999,,True,Anima Detonation,3528288,Instant,False,True,176555,Achillite,13577,,True,Zone Name Not Found,False
424426,,True,Lunging Strike,135134,Instant,False,True,211291,Sergeant Shaynemail,14954,,True,Zone Name Not Found,False
431309,,True,Ensnaring Shadows,615100,2.5 seconds,False,False,213892,Nightfall Shadowmage,-1,,False,Zone Name Not Found,False
465820,,True,Vicious Chomp,462994,1.5 seconds,False,False,227145,Waterworks Crocolisk,15452,,True,Zone Name Not Found,False
447439,,True,Savage Mauling,5689901,Channeled,True,False,207946,Captain Dailcry,14954,,True,Zone Name Not Found,False
461904,,True,Cosmic Ascension,5976939,6.5 seconds,False,False,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
347822,,True,Mail Shoot,1506462,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
325701,,True,Siphon Life,132096,Channeled,True,False,165529,Depraved Collector,12831,,True,Zone Name Not Found,False
1225174,,True,Ceremonial Dagger,457655,5 seconds,False,False,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
438827,,True,Poisonous Cloud,132108,Instant,False,True,217533,Atik,-1,,False,Zone Name Not Found,False
438877,,True,Call of the Brood,2027945,1.5 seconds,False,False,218324,Nakt,14979,,True,Zone Name Not Found,False
460393,,True,Shoot,236201,1.5 seconds,False,False,228424,Darkfuse Mechadrone,15452,,True,Zone Name Not Found,False
1222356,,True,Warp,135736,3 seconds,False,False,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
357243,,True,Pulse,4037124,1.5 seconds,False,False,180433,Wandering Pulsar,13577,,True,Zone Name Not Found,False
1245579,,True,Shuri,1041235,2 seconds,False,False,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
451099,,True,Entwining Threads,5764926,1 second,False,False,213932,Sureki Militant,-1,,False,Zone Name Not Found,False
460965,,True,Barreling Charge,4667427,Instant,False,True,226402,Bront,15452,,True,Zone Name Not Found,False
465128,,True,Wind Up,2437249,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
468813,,True,Gigazap,1370984,3 seconds,False,False,226404,Geezle Gigazap,15452,,True,Zone Name Not Found,False
423547,,True,Inner Fire,5764903,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
123040,,True,Mindbender,136214,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
8122,,True,Psychic Scream,136184,Instant,False,True,225672,Shadow,-1,,False,Zone Name Not Found,False
1248211,,True,Phase Slash,1373907,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
468672,,True,Pinch,1508491,1 second,False,False,231497,Bombshell Crab,15452,,True,Zone Name Not Found,False
423416,,True,Potion of Withering Dreams,5088843,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
452127,,True,Animate Shadows,1500911,1.5 seconds,False,False,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
427469,,True,Fireball,135812,2.5 seconds,False,False,206698,Fanatical Conjuror,14954,,True,Zone Name Not Found,False
471585,,True,Mobilize Mechadrones,132241,2 seconds,False,False,226398,Big M.O.M.M.A.,15452,,True,Zone Name Not Found,False
1242006,,True,Echoes of Fate,136096,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
357827,,True,Frantic Rip,135853,Instant,False,True,180567,Frenzied Nightclaw,13577,,True,Zone Name Not Found,False
460135,,True,Dark Scars,132095,Instant,False,True,211263,Deathscreamer Iken'tak,14971,,True,Zone Name Not Found,False
326829,,True,Wicked Bolt,876915,2 seconds,False,False,167876,Inquisitor Sigar,12831,,True,Zone Name Not Found,False
1241785,,True,Tainted Blood,1035037,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
346742,,True,Fan Mail,413580,2 seconds,False,False,175646,P.O.S.T. Master,13577,,True,Zone Name Not Found,False
433443,,True,Impale,1418495,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
432130,,True,Erupting Webs,237431,3 seconds,False,False,215407,Ki'katal the Harvester,15093,,True,Zone Name Not Found,False
435165,,True,Blazing Strike,135891,2.5 seconds,False,False,217658,Sir Braunpyke,14954,,True,Zone Name Not Found,False
319703,,True,Blood Torrent,1394887,Instant,False,True,164185,Echelon,12831,,True,Zone Name Not Found,False
355473,,True,Shock Mines,4037125,1 second,False,False,179821,Commander Zo'far,13577,,True,Zone Name Not Found,False
427635,,True,Grievous Rip,132127,Instant,False,True,206699,War Lynx,14954,,True,Zone Name Not Found,False
451098,,True,Tacky Nova,5764931,4 seconds,False,False,213932,Sureki Militant,-1,,False,Zone Name Not Found,False
424414,,True,Pierce Armor,5501775,2.5 seconds,False,False,207946,Captain Dailcry,14954,,True,Zone Name Not Found,False
472454,,True,Doom Storm,1035038,Instant,False,True,228424,Darkfuse Mechadrone,15452,,True,Zone Name Not Found,False
448887,,True,Erosive Spray,5764922,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
465120,,True,Wind Up,841383,2 seconds,False,False,231014,Loaderbot,15452,,True,Zone Name Not Found,False
347842,,True,Pounce,1817485,Instant,False,True,175677,Smuggled Creature,13577,,True,Zone Name Not Found,False
325797,,True,Rapid Fire,1081719,Channeled,True,False,164562,Depraved Houndmaster,12831,,True,Zone Name Not Found,False
1231497,,True,Overgorged,3155460,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
1220497,,True,Arcane Overload,429383,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
350037,,True,Exposed Anima Core,3528288,Instant,False,True,176555,Achillite,13577,,True,Zone Name Not Found,False
355234,,True,Volatile Pufferfish,970833,Instant,False,True,178142,Murkbrine Fishmancer,13577,,True,Zone Name Not Found,False
356942,,True,Lockdown,4037121,1.5 seconds,False,False,179837,Tracker Zo'korss,13577,,True,Zone Name Not Found,False
1229510,,True,Arcing Zap,429383,3.5 seconds,False,False,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
323142,,True,Telekinetic Toss,136243,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
1245634,,True,Divide,2065615,2 seconds,False,False,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
426735,,True,Burning Shadows,136181,Instant,False,True,211087,Speaker Shadowcrown,14971,,True,Zone Name Not Found,False
356929,,True,Chain of Custody,135834,2 seconds,False,False,179837,Tracker Zo'korss,13577,,True,Zone Name Not Found,False
451117,,True,Terrifying Slam,1508516,3 seconds,False,False,211262,Ixkreten the Unbreakable,-1,,False,Zone Name Not Found,False
347370,,True,Cannon Barrage,252185,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
350885,,True,Hyperlight Jolt,3528282,Instant,False,True,177269,So'leah,13577,,True,Zone Name Not Found,False
358267,,True,Hover,4622463,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
350921,,True,Crowd Control,3931763,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
1221191,,True,Gluttonous Miasma,1390943,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
431494,,True,Black Edge,236296,3 seconds,False,False,213934,Nightfall Tactician,-1,,False,Zone Name Not Found,False
326879,,True,Ankle Bites,132292,Instant,False,True,167610,Stonefiend Anklebiter,12831,,True,Zone Name Not Found,False
207289,,True,Unholy Assault,136224,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
1239691,,True,Dread of the Unknown,458727,Channeled,True,False,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
1248699,,True,Consume Spirit,3154546,2 seconds,False,False,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
431333,,True,Tormenting Beam,1022950,2 seconds,False,False,213893,Nightfall Darkcaster,-1,,False,Zone Name Not Found,False
1219535,,True,Rift Claws,237524,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
469796,,True,EZ-Thro Dynamite III,4203197,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
355132,,True,Invigorating Fish Stick,643285,Instant,False,True,179733,Invigorating Fish Stick,13577,,True,Zone Name Not Found,False
323743,,True,Spectral Procession,796703,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
473713,,True,Kinetic Explosive Gel,132386,Instant,False,True,226403,Keeza Quickfuse,15452,,True,Zone Name Not Found,False
115181,,True,Breath of Fire,615339,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
347949,,True,Interrogation,132284,Channeled,True,False,175616,Zo'phex,13577,,True,Zone Name Not Found,False
207311,,True,Clawing Shadows,615099,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
1217439,,True,Toxic Regurgitation,135786,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
1220890,,True,Engorge,3155460,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
427007,,True,Terrifying Slam,1508516,Instant,False,True,211089,Anub'ikkaj,14971,,True,Zone Name Not Found,False
322945,,True,Heave Debris,1500971,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
431637,,True,Umbral Rush,132303,1.5 seconds,False,False,213895,Nightfall Shadowalker,-1,,False,Zone Name Not Found,False
121253,,True,Keg Smash,594274,Instant,False,True,60491,Sha of Anger,5841,,True,Zone Name Not Found,False
353836,,True,Hyperlight Bolt,4037123,2 seconds,False,False,176565,Disruptive Patron,13577,,True,Zone Name Not Found,False
426787,,True,Shadowy Decay,633004,2 seconds,False,False,211089,Anub'ikkaj,14971,,True,Zone Name Not Found,False
349498,,True,Gluttonous Feast,3528275,1.5 seconds,False,False,176556,Alcruux,13577,,True,Zone Name Not Found,False
449335,,True,Encroaching Shadows,136194,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
347841,,True,Pounce,132133,Instant,False,True,175677,Smuggled Creature,13577,,True,Zone Name Not Found,False
1237602,,True,Gushing Wound,3565724,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
438495,,True,Alerting Shrill,252188,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
325509,,True,Halkias's Anima,1003591,Instant,False,True,164557,Shard of Halkias,12831,,True,Zone Name Not Found,False
1220390,,True,Warp Strike,135736,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
433781,,True,Ceaseless Swarm,538518,Instant,False,True,215405,Anub'zekt,15093,,True,Zone Name Not Found,False
1221152,,True,Gorging Smash,135784,1.75 seconds,False,False,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
319941,,True,Stone Shattering Leap,1016245,5 seconds,False,False,164185,Echelon,12831,,True,Zone Name Not Found,False
355439,,True,Suppression Spark,4037124,Instant,False,True,176563,Zo'gron,13577,,True,Zone Name Not Found,False
465830,,True,Warp Blood,460857,Instant,False,True,230748,Darkfuse Bloodwarper,15452,,True,Zone Name Not Found,False
356812,,True,Frustrated Disjoint,132345,1 second,False,False,180286,Leader Xy'viler,13577,,True,Zone Name Not Found,False
355476,,True,Shock Mines,4037125,Instant,False,True,179821,Commander Zo'far,13577,,True,Zone Name Not Found,False
443461,,True,Barrel of Fireworks,134284,Instant,False,True,221183,Barrel of Fireworks,-1,,False,Zone Name Not Found,False
338013,,True,Anima Fountain,1392546,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
1240811,,True,Energized Slam,4037123,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
423019,,True,Castigator's Detonation,5764905,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
438825,,True,Poisonous Cloud,132108,Instant,False,True,217533,Atik,15093,,True,Zone Name Not Found,False
432868,,True,Bulwark of the Weak,5764927,Instant,False,True,216338,Hulking Bloodguard,-1,,False,Zone Name Not Found,False
1225218,,True,Dread of the Unknown,458727,4 seconds,False,False,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
429091,,True,Inner Fire,237539,2 seconds,False,False,207940,Prioress Murrpray,14954,,True,Zone Name Not Found,False
453173,,True,Collapsing Night,132886,Instant,False,True,211087,Speaker Shadowcrown,14971,,True,Zone Name Not Found,False
326638,,True,Hurl Glaive,3150768,Instant,False,True,167611,Stoneborn Eviscerator,12831,,True,Zone Name Not Found,False
353312,,True,Purifying Burst,236246,2 seconds,False,False,175663,Hylbrande,13577,,True,Zone Name Not Found,False
433895,,True,Vampiric Strike,5927645,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
1231234,,True,Protected Core,132860,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
160772,,True,Bandage,135915,Channeled,True,False,225601,"Mereldar Citizen"",""Webbed Victim",14971,,True,Zone Name Not Found,False
472338,,True,Surveyed Ground,237588,Instant,False,True,229686,Venture Co. Surveyor,15452,,True,Zone Name Not Found,False
448248,,True,Revolting Volley,5094557,3 seconds,False,False,223253,Bloodstained Webmage,15093,,True,Zone Name Not Found,False
351070,,True,Venting Concussion,3528283,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
1226165,,True,Volatile Ejection,342917,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
323853,,True,Pulse from Beyond,511651,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
355048,,True,Shellcracker,132340,1.5 seconds,False,False,178139,Murkbrine Shellcrusher,13577,,True,Zone Name Not Found,False
357229,,True,Chronolight Enhancer,4037120,3 seconds,False,False,180348,Cartel Muscle,13577,,True,Zone Name Not Found,False
446649,,True,Castigator's Shield,135874,1 second,False,False,207939,Baron Braunpyke,14954,,True,Zone Name Not Found,False
1221532,,True,Erratic Ritual,451167,2.5 seconds,False,False,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
451115,,True,Terrifying Slam,1508516,Instant,False,True,211262,Ixkreten the Unbreakable,14971,,True,Zone Name Not Found,False
471736,,True,Jettison Kelp,960692,Channeled,True,False,231223,Disturbed Kelp,15452,,True,Zone Name Not Found,False
325535,,True,Shoot,386406,2 seconds,False,False,164562,Depraved Houndmaster,12831,,True,Zone Name Not Found,False
465827,,True,Warp Blood,460857,2.5 seconds,False,False,230748,Darkfuse Bloodwarper,15452,,True,Zone Name Not Found,False
355641,,True,Scintillate,4037119,2.5 seconds,False,False,179841,Veteran Sparkcaster,13577,,True,Zone Name Not Found,False
8004,,True,Healing Surge,136044,1.5 seconds,False,False,-1,Demolitionist Legoso,3525,,True,Zone Name Not Found,False
347721,,True,Open Cage,348554,3 seconds,False,False,176396,Defective Sorter,13577,,True,Zone Name Not Found,False
1240912,,True,Pierce,3894441,1.5 seconds,False,False,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
432132,,True,Erupting Webs,237431,Instant,False,True,215407,Ki'katal the Harvester,15093,,True,Zone Name Not Found,False
355479,,True,Lethal Force,4037119,750 milliseconds,False,False,179821,Commander Zo'far,13577,,True,Zone Name Not Found,False
361509,,True,Living Flame,4622464,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
460158,,True,Jumpstart,132489,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
438956,,True,Acid Pool,5764921,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
462771,,True,Surveying Beam,236216,1.5 seconds,False,False,229686,Venture Co. Surveyor,15452,,True,Zone Name Not Found,False
338003,,True,Wicked Bolt,876915,2.5 seconds,False,False,165414,Depraved Obliterator,12831,,True,Zone Name Not Found,False
427342,,True,Defend,132110,Channeled,True,False,206705,Arathi Footman,14954,,True,Zone Name Not Found,False
347636,,True,Energy Star,134427,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
432520,,True,Umbral Barrier,135945,2.5 seconds,False,False,213893,Nightfall Darkcaster,-1,,False,Zone Name Not Found,False
473114,,True,Mudslide,1385913,3.5 seconds,False,False,226396,Swampface,15452,,True,Zone Name Not Found,False
453140,,True,Collapsing Night,132886,1.5 seconds,False,False,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
427897,,True,Heat Wave,524794,2.5 seconds,False,False,212831,Forge Master Damian,14954,,True,Zone Name Not Found,False
433821,,True,Dashing Strike,2103876,Instant,False,True,216365,Winged Carrier,-1,,False,Zone Name Not Found,False
61295,,True,Riptide,252995,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
316072,,True,Throw Muck,1500940,2 seconds,False,False,156064,Darkhaven Dredger,10413,,True,Zone Name Not Found,False
351098,,True,Energy Fragmentation,3528289,Instant,False,True,177821,Progenitor Relic,-1,,False,Zone Name Not Found,False
450854,,True,Dark Orb,136210,4 seconds,False,False,211263,Deathscreamer Iken'tak,-1,,False,Zone Name Not Found,False
424421,,True,Fireball,135812,2.5 seconds,False,False,211289,Taener Duelmal,14954,,True,Zone Name Not Found,False
355147,,True,Fish Invigoration,533422,Instant,False,True,178133,Murkbrine Wavejumper,13577,,True,Zone Name Not Found,False
351101,,True,Energy Fragmentation,3528289,Instant,False,True,177269,So'leah,13577,,True,Zone Name Not Found,False
51505,,True,Lava Burst,237582,2 seconds,False,False,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
1241694,,True,Locust Swarm,136128,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
427629,,True,Shoot,304333,2 seconds,False,False,206694,Fervent Sharpshooter,14954,,True,Zone Name Not Found,False
465682,,True,Surprise Inspection,132308,2.5 seconds,False,False,231385,Darkfuse Inspector,15452,,True,Zone Name Not Found,False
427951,,True,Seal of Flame,236289,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
468727,,True,Seaforium Charge,133710,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
434113,,True,Spinneret's Strands,5764929,Instant,False,True,217188,Spinnerette's Strands,-1,,False,Zone Name Not Found,False
349934,,True,Flagellation Protocol,3528286,1 second,False,False,176555,Achillite,13577,,True,Zone Name Not Found,False
346741,,True,Fan Mail,413580,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
346877,,True,Shearing Swings,970853,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
1248701,,True,Consume Spirit,3154546,Channeled,True,False,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
50464,,True,Nourish,236162,2 seconds,False,False,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
428151,,True,Reflective Shield,458412,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
435012,,True,Impale,1418495,2.5 seconds,False,False,215405,Anub'zekt,15093,,True,Zone Name Not Found,False
1236514,,True,Unstable Anima,3528309,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
432117,,True,Cosmic Singularity,4914670,7 seconds,False,False,215407,Ki'katal the Harvester,15093,,True,Zone Name Not Found,False
451104,,True,Bursting Cocoon,5764932,Instant,False,True,210966,"Sureki Webmage"",""Abandoned Loot",14971,,True,Zone Name Not Found,False
1226444,,True,Wounded Fate,463286,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
325799,,True,Rapid Fire,1081719,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
324044,,True,Refracted Sinlight,537468,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
1241032,,True,Final Warning,4037119,20 seconds,False,False,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
453458,,True,Caltrops,461122,Instant,False,True,206694,Fervent Sharpshooter,14954,,True,Zone Name Not Found,False
1231224,,True,Arcane Slash,135739,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
10060,,True,Power Infusion,135939,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
453286,,True,Set Fire to the Pain,135801,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
109132,,True,Roll,574574,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
427597,,True,Seal of Light's Fury,135969,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
1240821,,True,Energized Slam,4037123,3 seconds,False,False,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
355423,,True,Exploding Pufferfish,970833,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
424460,,True,Ember Storm,136186,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
346959,,True,Purged by Fire,612968,Channeled,True,False,175667,Titanic Defense Turret,-1,,False,Zone Name Not Found,False
428150,,True,Reflective Shield,458412,2 seconds,False,False,212827,High Priest Aemya,14954,,True,Zone Name Not Found,False
1217446,,True,Digestive Spittle,576310,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
355477,,True,Power Kick,1724000,1.25 seconds,False,False,179821,Commander Zo'far,13577,,True,Zone Name Not Found,False
1233112,,True,Devour,252996,Channeled,True,False,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
1221190,,True,Gluttonous Miasma,1390943,3 seconds,False,False,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
1240099,,True,Time Bomb,5199633,Instant,False,True,-1,NPC Name Not Found,-1,,False,Zone Name Not Found,False
438957,,True,Acid Pools,5764921,Instant,False,True,213937,Rasha'nan,14971,,True,Zone Name Not Found,False
423664,,True,Embrace the Light,135905,1.5 seconds,False,False,207940,Prioress Murrpray,14954,,True,Zone Name Not Found,False
444546,,True,Purify,1360764,3 seconds,False,False,207940,Prioress Murrpray,14954,,True,Zone Name Not Found,False
