log_guid,fight_id,outcome,duration,duration_in_sec,wcl_boss_id,boss_text,boss_level,affix_icon,fight_time
kaqhmPQBW7fgrtw2,7,kill,28:45,1725,62773,Operation: Floodgate,,,11:11 AM
kaqhmPQBW7fgrtw2,6,wipe,7:54,474,62773,Operation: Floodgate,,,11:00 AM
kaqhmPQBW7fgrtw2,,wipe,0:00,0,62660,"Ara-Kara, City of Echoes",14,Fortified,12:03 PM
BXVwYTNf8ZrnkpM6,,kill,32:30,1950,62660,"Ara-Kara, City of Echoes",15,,9:28 AM
8D9ZdNzcrJCFK3Q4,3,kill,42:40,2560,62660,"Ara-Kara, City of Echoes",,,6:02 AM
8D9ZdNzcrJCFK3Q4,1,wipe,3:13,193,62660,"Ara-Kara, City of Echoes",,,5:53 AM
8D9ZdNzcrJCFK3Q4,2,wipe,5:16,316,62660,"Ara-Kara, City of Echoes",,,5:56 AM
8D9ZdNzcrJCFK3Q4,6,kill,44:20,2660,62649,Priory of the Sacred Flame,,,7:07 AM
8D9ZdNzcrJCFK3Q4,8,kill,33:44,2024,62649,Priory of the Sacred Flame,,,8:01 AM
8D9ZdNzcrJCFK3Q4,7,wipe,2:40,160,62649,Priory of the Sacred Flame,,,7:58 AM
8D9ZdNzcrJCFK3Q4,,kill,49:54,2994,62662,The Dawnbreaker,14,Fortified,8:38 AM
GKwY1BdJ4nz9CqWD,1,wipe,1:48,108,62649,Priory of the Sacred Flame,,,8:12 AM
GKwY1BdJ4nz9CqWD,2,wipe,0:50,50,62649,Priory of the Sacred Flame,,,8:14 AM
GKwY1BdJ4nz9CqWD,3,wipe,5:16,316,62662,The Dawnbreaker,,,8:24 AM
GKwY1BdJ4nz9CqWD,4,wipe,8:04,484,62662,The Dawnbreaker,,,8:29 AM
GKwY1BdJ4nz9CqWD,,kill,31:01,1861,62660,"Ara-Kara, City of Echoes",12,Fortified,8:46 AM
Y9CPNfa17cwMrjFq,6,kill,27:50,1670,12830,Eco-Dome Al'dani,,,6:59 AM
Y9CPNfa17cwMrjFq,1,wipe,10:29,629,12830,Eco-Dome Al'dani,,,2:09 AM
Y9CPNfa17cwMrjFq,2,wipe,21:13,1273,12830,Eco-Dome Al'dani,,,3:55 AM
Y9CPNfa17cwMrjFq,1,wipe,10:29,629,12830,Eco-Dome Al'dani,,,2:09 AM
Y9CPNfa17cwMrjFq,2,wipe,21:13,1273,12830,Eco-Dome Al'dani,,,3:55 AM
Y9CPNfa17cwMrjFq,,kill,24:28,1468,62649,Priory of the Sacred Flame,12,,5:18 AM
Y9CPNfa17cwMrjFq,,kill,45:34,2734,62660,"Ara-Kara, City of Echoes",10,Xal'atath's Bargain: Pulsar,6:06 AM
WFc8bwhJXrdt129B,3,kill,28:52,1732,62660,"Ara-Kara, City of Echoes",,,6:21 AM
WFc8bwhJXrdt129B,1,wipe,9:37,577,62660,"Ara-Kara, City of Echoes",,,5:55 AM
WFc8bwhJXrdt129B,2,wipe,4:59,299,62660,"Ara-Kara, City of Echoes",,,6:16 AM
B6QJ9CadY2RbA7yD,2,kill,34:04,2044,12830,Eco-Dome Al'dani,,,1:02 AM
B6QJ9CadY2RbA7yD,24,kill,38:13,2293,12830,Eco-Dome Al'dani,,,5:33 AM
B6QJ9CadY2RbA7yD,1,wipe,6:16,376,12830,Eco-Dome Al'dani,,,12:56 AM
B6QJ9CadY2RbA7yD,12,kill,31:41,1901,62649,Priory of the Sacred Flame,,,2:23 AM
B6QJ9CadY2RbA7yD,10,wipe,12:31,751,62649,Priory of the Sacred Flame,,,1:59 AM
B6QJ9CadY2RbA7yD,11,wipe,3:11,191,62649,Priory of the Sacred Flame,,,2:20 AM
B6QJ9CadY2RbA7yD,17,kill,41:28,2488,62773,Operation: Floodgate,,,3:30 AM
B6QJ9CadY2RbA7yD,14,wipe,3:46,226,62773,Operation: Floodgate,,,3:15 AM
B6QJ9CadY2RbA7yD,15,wipe,7:13,433,62773,Operation: Floodgate,,,3:19 AM
B6QJ9CadY2RbA7yD,16,wipe,3:25,205,62773,Operation: Floodgate,,,3:26 AM
B6QJ9CadY2RbA7yD,20,kill,31:01,1861,62662,The Dawnbreaker,,,4:42 AM
B6QJ9CadY2RbA7yD,18,wipe,2:50,170,62662,The Dawnbreaker,,,4:29 AM
B6QJ9CadY2RbA7yD,19,wipe,9:44,584,62662,The Dawnbreaker,,,4:32 AM
B6QJ9CadY2RbA7yD,,wipe,8:57,537,62660,"Ara-Kara, City of Echoes",15,Fortified,5:21 AM
Lkr4X2W8wy6RNbfq,2,wipe,2:09,129,62660,"Ara-Kara, City of Echoes",,,5:01 AM
Lkr4X2W8wy6RNbfq,3,wipe,3:35,215,62660,"Ara-Kara, City of Echoes",,,5:03 AM
Lkr4X2W8wy6RNbfq,,wipe,1:28,88,62773,Operation: Floodgate,14,Fortified,5:20 AM
Lkr4X2W8wy6RNbfq,,kill,35:47,2147,12830,Eco-Dome Al'dani,12,Fortified,5:45 AM
4N9Y68Dwz1xRHXkr,4,kill,28:41,1721,62662,The Dawnbreaker,,,11:26 PM
4N9Y68Dwz1xRHXkr,20,kill,31:58,1918,62662,The Dawnbreaker,,,4:24 AM
4N9Y68Dwz1xRHXkr,2,wipe,12:57,777,62662,The Dawnbreaker,,,10:52 PM
4N9Y68Dwz1xRHXkr,3,wipe,13:36,816,62662,The Dawnbreaker,,,11:13 PM
4N9Y68Dwz1xRHXkr,7,kill,31:34,1894,12830,Eco-Dome Al'dani,,,12:14 AM
4N9Y68Dwz1xRHXkr,6,wipe,15:19,919,12830,Eco-Dome Al'dani,,,11:59 PM
4N9Y68Dwz1xRHXkr,16,kill,31:18,1878,62773,Operation: Floodgate,,,2:21 AM
4N9Y68Dwz1xRHXkr,9,wipe,25:01,1501,62773,Operation: Floodgate,,,12:55 AM
4N9Y68Dwz1xRHXkr,15,kill,30:44,1844,62660,"Ara-Kara, City of Echoes",,,1:38 AM
4N9Y68Dwz1xRHXkr,12,wipe,3:35,215,62660,"Ara-Kara, City of Echoes",,,1:31 AM
4N9Y68Dwz1xRHXkr,13,wipe,1:29,89,62660,"Ara-Kara, City of Echoes",,,1:34 AM
4N9Y68Dwz1xRHXkr,14,wipe,0:15,15,62660,"Ara-Kara, City of Echoes",,,1:38 AM
4N9Y68Dwz1xRHXkr,19,kill,27:54,1674,62649,Priory of the Sacred Flame,,,3:44 AM
4N9Y68Dwz1xRHXkr,17,wipe,22:05,1325,62649,Priory of the Sacred Flame,,,3:08 AM
4N9Y68Dwz1xRHXkr,18,wipe,7:51,471,62649,Priory of the Sacred Flame,,,3:31 AM
YDgkwT7favF16nJh,,wipe,10:33,633,62660,"Ara-Kara, City of Echoes",10,Xal'atath's Bargain: Ascendant,2:11 AM
YDgkwT7favF16nJh,5,kill,27:59,1679,62662,The Dawnbreaker,,,2:53 AM
YDgkwT7favF16nJh,2,wipe,5:37,337,62662,The Dawnbreaker,,,2:32 AM
YDgkwT7favF16nJh,3,wipe,3:04,184,62662,The Dawnbreaker,,,2:37 AM
MN4yQRY3vhGqC8LH,,wipe,10:33,633,62660,"Ara-Kara, City of Echoes",10,Xal'atath's Bargain: Ascendant,2:11 AM
MN4yQRY3vhGqC8LH,5,kill,27:59,1679,62662,The Dawnbreaker,,,2:53 AM
MN4yQRY3vhGqC8LH,2,wipe,5:37,337,62662,The Dawnbreaker,,,2:32 AM
MN4yQRY3vhGqC8LH,3,wipe,3:04,184,62662,The Dawnbreaker,,,2:37 AM
JnkVmbZFh4gRBqxw,,wipe,10:33,633,62660,"Ara-Kara, City of Echoes",10,Xal'atath's Bargain: Ascendant,2:11 AM
JnkVmbZFh4gRBqxw,5,kill,27:59,1679,62662,The Dawnbreaker,,,2:53 AM
JnkVmbZFh4gRBqxw,2,wipe,5:37,337,62662,The Dawnbreaker,,,2:32 AM
JnkVmbZFh4gRBqxw,3,wipe,3:04,184,62662,The Dawnbreaker,,,2:37 AM
Z41hYVHTCpxXngB6,2,wipe,3:51,231,62660,"Ara-Kara, City of Echoes",,,5:44 AM
Z41hYVHTCpxXngB6,3,wipe,1:44,104,62660,"Ara-Kara, City of Echoes",,,5:47 AM
Z41hYVHTCpxXngB6,4,wipe,20:23,1223,62660,"Ara-Kara, City of Echoes",,,5:51 AM
Z41hYVHTCpxXngB6,,wipe,39:51,2391,62773,Operation: Floodgate,14,Tyrannical,6:54 AM
7XCWfHj62B9wqbaP,7,kill,26:54,1614,62660,"Ara-Kara, City of Echoes",,,2:18 PM
7XCWfHj62B9wqbaP,1,wipe,4:05,245,62660,"Ara-Kara, City of Echoes",,,1:30 PM
7XCWfHj62B9wqbaP,2,wipe,9:10,550,62660,"Ara-Kara, City of Echoes",,,1:40 PM
7XCWfHj62B9wqbaP,3,wipe,2:51,171,62660,"Ara-Kara, City of Echoes",,,1:49 PM
7XCWfHj62B9wqbaP,4,wipe,3:52,232,62660,"Ara-Kara, City of Echoes",,,1:56 PM
7XCWfHj62B9wqbaP,5,wipe,3:00,180,62660,"Ara-Kara, City of Echoes",,,2:00 PM
7XCWfHj62B9wqbaP,6,wipe,6:58,418,62660,"Ara-Kara, City of Echoes",,,2:03 PM
7XCWfHj62B9wqbaP,17,wipe,21:17,1277,62660,"Ara-Kara, City of Echoes",,,5:34 PM
7XCWfHj62B9wqbaP,9,kill,34:21,2061,62649,Priory of the Sacred Flame,,,2:52 PM
7XCWfHj62B9wqbaP,18,wipe,1:49,109,62649,Priory of the Sacred Flame,,,6:08 PM
7XCWfHj62B9wqbaP,19,wipe,25:35,1535,62649,Priory of the Sacred Flame,,,6:10 PM
7XCWfHj62B9wqbaP,16,kill,34:23,2063,62773,Operation: Floodgate,,,4:18 PM
7XCWfHj62B9wqbaP,13,wipe,12:13,733,62773,Operation: Floodgate,,,3:44 PM
7XCWfHj62B9wqbaP,14,wipe,16:14,974,62773,Operation: Floodgate,,,3:56 PM
7XCWfHj62B9wqbaP,15,wipe,2:02,122,62773,Operation: Floodgate,,,4:12 PM
7XCWfHj62B9wqbaP,21,kill,26:01,1561,62287,Halls of Atonement,,,12:36 AM
7XCWfHj62B9wqbaP,31,kill,55:45,3345,62287,Halls of Atonement,,,3:26 AM
7XCWfHj62B9wqbaP,20,wipe,2:26,146,62287,Halls of Atonement,,,12:34 AM
7XCWfHj62B9wqbaP,29,wipe,14:00,840,62287,Halls of Atonement,,,3:09 AM
7XCWfHj62B9wqbaP,30,wipe,2:46,166,62287,Halls of Atonement,,,3:23 AM
7XCWfHj62B9wqbaP,27,kill,32:24,1944,112441,Tazavesh: Streets of Wonder,,,1:59 AM
7XCWfHj62B9wqbaP,23,wipe,6:06,366,112441,Tazavesh: Streets of Wonder,,,1:05 AM
7XCWfHj62B9wqbaP,24,kill,26:16,1576,112442,Tazavesh: So'leah's Gambit,,,1:11 AM
7XCWfHj62B9wqbaP,26,wipe,8:16,496,112442,Tazavesh: So'leah's Gambit,,,1:50 AM
7XCWfHj62B9wqbaP,28,wipe,20:52,1252,112442,Tazavesh: So'leah's Gambit,,,2:37 AM
aBPRZT6fzKV8JWyH,,wipe,16:44,1004,62649,Priory of the Sacred Flame,10,Xal'atath's Bargain: Devour,11:51 PM
aBPRZT6fzKV8JWyH,,kill,32:09,1929,62773,Operation: Floodgate,10,Xal'atath's Bargain: Devour,12:13 AM
aBPRZT6fzKV8JWyH,,wipe,11:55,715,62660,"Ara-Kara, City of Echoes",12,Tyrannical,1:13 AM
Rd7QkzHwVWADZh3X,,wipe,6:55,415,62660,"Ara-Kara, City of Echoes",12,Tyrannical,4:40 AM
Rd7QkzHwVWADZh3X,,wipe,8:33,513,62649,Priory of the Sacred Flame,12,Fortified,4:51 AM
43CRbf8at6zWpMA2,2,kill,25:38,1538,62660,"Ara-Kara, City of Echoes",,,4:05 AM
43CRbf8at6zWpMA2,4,kill,25:56,1556,62660,"Ara-Kara, City of Echoes",,,4:57 AM
43CRbf8at6zWpMA2,1,wipe,3:04,184,62660,"Ara-Kara, City of Echoes",,,4:02 AM
43CRbf8at6zWpMA2,,wipe,0:00,0,62773,Operation: Floodgate,13,Fortified,4:43 AM
JPhADxc17HaXTZmC,2,kill,22:50,1370,62649,Priory of the Sacred Flame,,,11:10 PM
JPhADxc17HaXTZmC,5,kill,28:28,1708,62649,Priory of the Sacred Flame,,,12:37 AM
JPhADxc17HaXTZmC,1,wipe,5:14,314,62649,Priory of the Sacred Flame,,,11:00 PM
JPhADxc17HaXTZmC,,wipe,0:00,0,62649,Priory of the Sacred Flame,12,Fortified,11:35 PM
JPhADxc17HaXTZmC,12,kill,27:59,1679,62662,The Dawnbreaker,,,2:53 AM
JPhADxc17HaXTZmC,4,wipe,27:05,1625,62662,The Dawnbreaker,,,11:40 PM
JPhADxc17HaXTZmC,6,wipe,14:06,846,62662,The Dawnbreaker,,,1:24 AM
JPhADxc17HaXTZmC,7,wipe,9:44,584,62662,The Dawnbreaker,,,1:44 AM
JPhADxc17HaXTZmC,9,wipe,5:37,337,62662,The Dawnbreaker,,,2:32 AM
JPhADxc17HaXTZmC,10,wipe,3:04,184,62662,The Dawnbreaker,,,2:37 AM
JPhADxc17HaXTZmC,,wipe,10:33,633,62660,"Ara-Kara, City of Echoes",10,Xal'atath's Bargain: Ascendant,2:11 AM
pc4HFfw92aNhRgBA,3,kill,26:14,1574,62660,"Ara-Kara, City of Echoes",,,12:54 AM
pc4HFfw92aNhRgBA,2,wipe,9:25,565,62660,"Ara-Kara, City of Echoes",,,12:37 AM
pc4HFfw92aNhRgBA,6,kill,32:39,1959,62662,The Dawnbreaker,,,1:48 AM
pc4HFfw92aNhRgBA,4,wipe,3:07,187,62662,The Dawnbreaker,,,1:25 AM
pc4HFfw92aNhRgBA,5,wipe,18:54,1134,62662,The Dawnbreaker,,,1:29 AM
ZANVam8hrXG3k96v,3,kill,32:25,1945,62660,"Ara-Kara, City of Echoes",,,5:30 PM
ZANVam8hrXG3k96v,2,wipe,4:03,243,62660,"Ara-Kara, City of Echoes",,,5:26 PM
ZANVam8hrXG3k96v,6,wipe,15:45,945,62773,Operation: Floodgate,,,8:48 PM
ZANVam8hrXG3k96v,9,wipe,3:25,205,62773,Operation: Floodgate,,,10:22 PM
ZANVam8hrXG3k96v,10,wipe,5:05,305,62773,Operation: Floodgate,,,10:26 PM
ZANVam8hrXG3k96v,11,wipe,9:36,576,62773,Operation: Floodgate,,,10:31 PM
ZANVam8hrXG3k96v,12,wipe,7:52,472,62773,Operation: Floodgate,,,10:40 PM
ZANVam8hrXG3k96v,16,wipe,4:43,283,62773,Operation: Floodgate,,,11:37 PM
ZANVam8hrXG3k96v,7,wipe,6:23,383,62662,The Dawnbreaker,,,9:16 PM
ZANVam8hrXG3k96v,8,wipe,22:21,1341,62662,The Dawnbreaker,,,9:30 PM
ZANVam8hrXG3k96v,13,wipe,2:29,149,62649,Priory of the Sacred Flame,,,10:56 PM
ZANVam8hrXG3k96v,14,wipe,8:16,496,62649,Priory of the Sacred Flame,,,11:10 PM
ZANVam8hrXG3k96v,15,wipe,14:21,861,62649,Priory of the Sacred Flame,,,11:18 PM
CQPtY4DN9MWhy1zr,,kill,26:31,1591,62662,The Dawnbreaker,15,Tyrannical,10:13 PM
CQPtY4DN9MWhy1zr,8,kill,28:18,1698,62660,"Ara-Kara, City of Echoes",,,11:07 PM
CQPtY4DN9MWhy1zr,4,wipe,3:27,207,62660,"Ara-Kara, City of Echoes",,,10:47 PM
CQPtY4DN9MWhy1zr,5,wipe,2:46,166,62660,"Ara-Kara, City of Echoes",,,10:50 PM
CQPtY4DN9MWhy1zr,6,wipe,11:08,668,62660,"Ara-Kara, City of Echoes",,,10:53 PM
CQPtY4DN9MWhy1zr,7,wipe,3:03,183,62660,"Ara-Kara, City of Echoes",,,11:04 PM
CQPtY4DN9MWhy1zr,10,wipe,18:58,1138,62649,Priory of the Sacred Flame,,,11:43 PM
CQPtY4DN9MWhy1zr,11,wipe,6:12,372,62649,Priory of the Sacred Flame,,,12:02 AM
pfY3xvzC2gb8HWX7,,kill,32:25,1945,62660,"Ara-Kara, City of Echoes",12,Fortified,9:40 PM
pfY3xvzC2gb8HWX7,5,kill,33:37,2017,62773,Operation: Floodgate,,,10:37 PM
pfY3xvzC2gb8HWX7,3,wipe,9:23,563,62773,Operation: Floodgate,,,10:16 PM
pfY3xvzC2gb8HWX7,4,wipe,1:42,102,62773,Operation: Floodgate,,,10:30 PM
f8rgC9N6PMRDBaWV,18,kill,29:09,1749,62773,Operation: Floodgate,,,8:11 PM
f8rgC9N6PMRDBaWV,1,wipe,20:16,1216,62773,Operation: Floodgate,,,3:17 PM
f8rgC9N6PMRDBaWV,2,wipe,4:48,288,62773,Operation: Floodgate,,,3:51 PM
f8rgC9N6PMRDBaWV,3,wipe,8:19,499,62773,Operation: Floodgate,,,3:56 PM
f8rgC9N6PMRDBaWV,4,wipe,2:26,146,62773,Operation: Floodgate,,,4:04 PM
f8rgC9N6PMRDBaWV,5,wipe,2:21,141,62773,Operation: Floodgate,,,4:07 PM
f8rgC9N6PMRDBaWV,6,wipe,7:18,438,62773,Operation: Floodgate,,,4:09 PM
f8rgC9N6PMRDBaWV,7,wipe,13:46,826,62773,Operation: Floodgate,,,4:16 PM
f8rgC9N6PMRDBaWV,23,wipe,3:25,205,62773,Operation: Floodgate,,,10:22 PM
f8rgC9N6PMRDBaWV,24,wipe,5:05,305,62773,Operation: Floodgate,,,10:25 PM
f8rgC9N6PMRDBaWV,25,wipe,9:36,576,62773,Operation: Floodgate,,,10:31 PM
f8rgC9N6PMRDBaWV,26,wipe,7:51,471,62773,Operation: Floodgate,,,10:40 PM
f8rgC9N6PMRDBaWV,12,kill,28:15,1695,62662,The Dawnbreaker,,,5:21 PM
f8rgC9N6PMRDBaWV,16,kill,31:21,1881,62662,The Dawnbreaker,,,6:43 PM
f8rgC9N6PMRDBaWV,8,wipe,2:44,164,62662,The Dawnbreaker,,,4:42 PM
f8rgC9N6PMRDBaWV,9,wipe,8:05,485,62662,The Dawnbreaker,,,4:45 PM
f8rgC9N6PMRDBaWV,10,wipe,3:33,213,62662,The Dawnbreaker,,,5:05 PM
f8rgC9N6PMRDBaWV,11,wipe,6:39,399,62662,The Dawnbreaker,,,5:11 PM
f8rgC9N6PMRDBaWV,22,kill,32:00,1920,62649,Priory of the Sacred Flame,,,9:31 PM
f8rgC9N6PMRDBaWV,14,wipe,3:17,197,62649,Priory of the Sacred Flame,,,6:17 PM
f8rgC9N6PMRDBaWV,15,wipe,15:37,937,62649,Priory of the Sacred Flame,,,6:20 PM
f8rgC9N6PMRDBaWV,20,kill,33:21,2001,62660,"Ara-Kara, City of Echoes",,,8:51 PM
f8rgC9N6PMRDBaWV,19,wipe,3:13,193,62660,"Ara-Kara, City of Echoes",,,8:48 PM
xKLzBHJnXZGNjygA,,kill,29:09,1749,62662,The Dawnbreaker,13,Tyrannical,9:29 PM
xKLzBHJnXZGNjygA,,wipe,28:48,1728,62660,"Ara-Kara, City of Echoes",13,Tyrannical,10:19 PM
2DBNZrRw4HnCfk1W,,kill,25:35,1535,62660,"Ara-Kara, City of Echoes",13,Tyrannical,7:45 AM
qdyP7nkfzQTg12Ca,2,kill,22:50,1370,62660,"Ara-Kara, City of Echoes",,,2:13 AM
qdyP7nkfzQTg12Ca,10,kill,23:21,1401,62660,"Ara-Kara, City of Echoes",,,4:21 AM
qdyP7nkfzQTg12Ca,1,wipe,6:59,419,62660,"Ara-Kara, City of Echoes",,,2:06 AM
qdyP7nkfzQTg12Ca,4,kill,33:36,2016,62662,The Dawnbreaker,,,2:43 AM
qdyP7nkfzQTg12Ca,12,wipe,10:06,606,62662,The Dawnbreaker,,,4:48 AM
qdyP7nkfzQTg12Ca,13,wipe,17:34,1054,62662,The Dawnbreaker,,,4:58 AM
qdyP7nkfzQTg12Ca,14,wipe,16:19,979,62662,The Dawnbreaker,,,5:18 AM
qdyP7nkfzQTg12Ca,,kill,29:09,1749,62773,Operation: Floodgate,15,Tyrannical,3:19 AM
XFKPjqdfJVcRYHMG,,kill,25:09,1509,62662,The Dawnbreaker,15,Fortified,8:01 AM
XFKPjqdfJVcRYHMG,,kill,26:49,1609,12830,Eco-Dome Al'dani,16,Fortified,8:43 AM
7LKgDPfNYrXC1jwq,4,kill,31:36,1896,62287,Halls of Atonement,,,8:35 PM
7LKgDPfNYrXC1jwq,1,wipe,5:21,321,62287,Halls of Atonement,,,8:05 PM
7LKgDPfNYrXC1jwq,2,wipe,14:55,895,62287,Halls of Atonement,,,8:10 PM
7LKgDPfNYrXC1jwq,3,wipe,2:37,157,62287,Halls of Atonement,,,8:32 PM
7LKgDPfNYrXC1jwq,9,kill,31:40,1900,62649,Priory of the Sacred Flame,,,9:28 PM
7LKgDPfNYrXC1jwq,21,wipe,0:00,0,62649,Priory of the Sacred Flame,,,2:15 AM
7LKgDPfNYrXC1jwq,10,kill,32:36,1956,12830,Eco-Dome Al'dani,,,10:03 PM
7LKgDPfNYrXC1jwq,22,wipe,17:59,1079,12830,Eco-Dome Al'dani,,,2:50 AM
7LKgDPfNYrXC1jwq,23,wipe,37:40,2260,12830,Eco-Dome Al'dani,,,3:08 AM
7LKgDPfNYrXC1jwq,22,wipe,17:59,1079,12830,Eco-Dome Al'dani,,,2:50 AM
7LKgDPfNYrXC1jwq,23,wipe,37:40,2260,12830,Eco-Dome Al'dani,,,3:08 AM
7LKgDPfNYrXC1jwq,11,wipe,4:11,251,62773,Operation: Floodgate,,,10:45 PM
7LKgDPfNYrXC1jwq,12,wipe,29:44,1784,62773,Operation: Floodgate,,,10:49 PM
7LKgDPfNYrXC1jwq,15,kill,28:29,1709,112442,Tazavesh: So'leah's Gambit,,,11:28 PM
7LKgDPfNYrXC1jwq,29,kill,29:36,1776,112442,Tazavesh: So'leah's Gambit,,,5:04 AM
7LKgDPfNYrXC1jwq,13,wipe,3:31,211,112442,Tazavesh: So'leah's Gambit,,,11:22 PM
7LKgDPfNYrXC1jwq,14,wipe,2:39,159,112442,Tazavesh: So'leah's Gambit,,,11:25 PM
7LKgDPfNYrXC1jwq,24,wipe,4:42,282,112442,Tazavesh: So'leah's Gambit,,,4:09 AM
7LKgDPfNYrXC1jwq,25,wipe,10:10,610,112442,Tazavesh: So'leah's Gambit,,,4:14 AM
7LKgDPfNYrXC1jwq,26,wipe,34:02,2042,112442,Tazavesh: So'leah's Gambit,,,4:24 AM
7LKgDPfNYrXC1jwq,27,wipe,2:37,157,112442,Tazavesh: So'leah's Gambit,,,4:58 AM
7LKgDPfNYrXC1jwq,28,wipe,2:41,161,112442,Tazavesh: So'leah's Gambit,,,5:01 AM
7LKgDPfNYrXC1jwq,16,wipe,5:02,302,112441,Tazavesh: Streets of Wonder,,,12:16 AM
7LKgDPfNYrXC1jwq,17,wipe,4:47,287,112441,Tazavesh: Streets of Wonder,,,12:21 AM
7LKgDPfNYrXC1jwq,18,wipe,28:12,1692,112441,Tazavesh: Streets of Wonder,,,12:26 AM
7LKgDPfNYrXC1jwq,19,wipe,1:56,116,62662,The Dawnbreaker,,,1:00 AM
7LKgDPfNYrXC1jwq,20,wipe,40:50,2450,62662,The Dawnbreaker,,,1:02 AM
B3pn2x94AchwbL86,,kill,27:31,1651,12830,Eco-Dome Al'dani,12,Fortified,3:05 AM
y8ZV7YXnNG9raWxv,,kill,29:38,1778,12830,Eco-Dome Al'dani,16,Fortified,3:52 AM
ZChrzxwgYj92cnv8,,kill,22:10,1330,12830,Eco-Dome Al'dani,14,,2:22 AM
8CG3TZLr4wBFnRQK,2,kill,29:18,1758,62662,The Dawnbreaker,,,1:43 AM
8CG3TZLr4wBFnRQK,1,wipe,7:18,438,62662,The Dawnbreaker,,,1:32 AM
8CG3TZLr4wBFnRQK,,kill,22:10,1330,12830,Eco-Dome Al'dani,14,,2:22 AM
Pft9kVcwp48ra7yK,,wipe,12:02,722,12830,Eco-Dome Al'dani,12,Fortified,8:08 PM
Pft9kVcwp48ra7yK,6,kill,18:09,1089,112442,Tazavesh: So'leah's Gambit,,,10:46 PM
Pft9kVcwp48ra7yK,4,wipe,31:19,1879,112442,Tazavesh: So'leah's Gambit,,,8:32 PM
Pft9kVcwp48ra7yK,,kill,30:21,1821,62287,Halls of Atonement,12,Fortified,9:13 PM
DcBN1vzKWHCpJY6G,,kill,28:51,1731,12830,Eco-Dome Al'dani,18,Fortified,8:55 PM
DcBN1vzKWHCpJY6G,,kill,30:03,1803,62662,The Dawnbreaker,18,Fortified,9:29 PM
GTfLc9mhaZzApdrg,3,kill,27:36,1656,62649,Priory of the Sacred Flame,,,7:00 PM
GTfLc9mhaZzApdrg,1,wipe,10:14,614,62649,Priory of the Sacred Flame,,,6:39 PM
GTfLc9mhaZzApdrg,2,wipe,5:24,324,62649,Priory of the Sacred Flame,,,6:49 PM
GTfLc9mhaZzApdrg,7,kill,26:07,1567,12830,Eco-Dome Al'dani,,,8:54 PM
GTfLc9mhaZzApdrg,4,wipe,20:44,1244,12830,Eco-Dome Al'dani,,,8:06 PM
GTfLc9mhaZzApdrg,,kill,28:42,1722,62773,Operation: Floodgate,14,,9:28 PM
kx7TMD2fWFA18bJr,,wipe,8:22,502,12830,Eco-Dome Al'dani,15,Fortified,7:34 PM
NDKbxWCh6L1yFX23,,kill,34:22,2062,112441,Tazavesh: Streets of Wonder,16,Tyrannical,5:00 PM
NDKbxWCh6L1yFX23,,kill,30:03,1803,12830,Eco-Dome Al'dani,17,Fortified,5:50 PM
qarMPC6xpAQVBgb7,3,kill,29:35,1775,12830,Eco-Dome Al'dani,,,3:19 PM
qarMPC6xpAQVBgb7,9,kill,30:03,1803,12830,Eco-Dome Al'dani,,,5:50 PM
qarMPC6xpAQVBgb7,1,wipe,21:45,1305,12830,Eco-Dome Al'dani,,,2:52 PM
qarMPC6xpAQVBgb7,2,wipe,5:28,328,12830,Eco-Dome Al'dani,,,3:14 PM
qarMPC6xpAQVBgb7,1,wipe,21:45,1305,12830,Eco-Dome Al'dani,,,2:52 PM
qarMPC6xpAQVBgb7,2,wipe,5:28,328,12830,Eco-Dome Al'dani,,,3:14 PM
qarMPC6xpAQVBgb7,7,kill,41:01,2461,62649,Priory of the Sacred Flame,,,4:04 PM
qarMPC6xpAQVBgb7,6,wipe,6:07,367,62649,Priory of the Sacred Flame,,,3:58 PM
qarMPC6xpAQVBgb7,,kill,34:22,2062,112441,Tazavesh: Streets of Wonder,16,Tyrannical,5:00 PM
XGycfP9HqtTkRVg3,,kill,34:22,2062,112441,Tazavesh: Streets of Wonder,16,Tyrannical,5:00 PM
XGycfP9HqtTkRVg3,,kill,30:03,1803,12830,Eco-Dome Al'dani,17,Fortified,5:50 PM
tPpqnVGcKaFY4zXr,,kill,33:03,1983,62287,Halls of Atonement,12,Fortified,2:46 PM
tPpqnVGcKaFY4zXr,2,wipe,7:31,451,112441,Tazavesh: Streets of Wonder,,,3:31 PM
tPpqnVGcKaFY4zXr,3,wipe,12:28,748,112441,Tazavesh: Streets of Wonder,,,3:39 PM
tPpqnVGcKaFY4zXr,5,wipe,9:14,554,112441,Tazavesh: Streets of Wonder,,,4:31 PM
tPpqnVGcKaFY4zXr,,kill,27:01,1621,12830,Eco-Dome Al'dani,12,Tyrannical,3:59 PM
tPpqnVGcKaFY4zXr,,kill,28:15,1695,112442,Tazavesh: So'leah's Gambit,12,Tyrannical,4:40 PM
DRAZkmHb4YFpW6PJ,5,kill,29:35,1775,12830,Eco-Dome Al'dani,,,3:19 PM
DRAZkmHb4YFpW6PJ,2,wipe,4:54,294,12830,Eco-Dome Al'dani,,,2:30 PM
DRAZkmHb4YFpW6PJ,3,wipe,21:45,1305,12830,Eco-Dome Al'dani,,,2:52 PM
DRAZkmHb4YFpW6PJ,4,wipe,5:28,328,12830,Eco-Dome Al'dani,,,3:14 PM
